t,u,v,w
220.97,-0.0202,-0.0404,-0.019549999999999998
220.98,-0.0202,-0.0434,-0.019549999999999998
220.99,-0.0164,-0.0338,-0.0096
221.0,-0.0334,-0.0338,-0.005724999999999999
221.01,-0.0762,-0.0369,-0.005724999999999999
221.02,-0.0246,-0.0369,-0.005724999999999999
221.03,-0.025,-0.0369,-0.006
221.04,-0.0246,-0.037,-0.005724999999999999
221.05,-0.0246,-0.0369,-0.005724999999999999
221.06,-0.0246,-0.0369,-0.006
221.07,0.001,-0.0369,-0.005724999999999999
221.08,0.0271,-0.0369,-0.005724999999999999
221.09,-0.0054,-0.0369,-0.005724999999999999
221.1,-0.0054,-0.037,-0.006
221.11,-0.005,-0.0369,-0.006
221.12,-0.005,-0.038,-0.006
221.13,-0.0054,-0.038,-0.005724999999999999
221.14,-0.0054,-0.038,-0.005724999999999999
221.15,-0.0379,-0.04,-0.005724999999999999
221.16,-0.02,-0.0504,-0.005724999999999999
221.17,-0.02,-0.0504,-0.005724999999999999
221.18,-0.02,-0.05,-0.006
221.19,-0.02,-0.05,-0.005724999999999999
221.2,-0.002,-0.0504,-0.005724999999999999
221.21,-0.0121,-0.0504,-0.005724999999999999
221.22,-0.0222,-0.0504,-0.005724999999999999
221.23,-0.0162,-0.0504,-0.005724999999999999
221.24,-0.0162,-0.0504,-0.006
221.25,-0.016,-0.05,-0.006
221.26,-0.016,-0.05,-0.005724999999999999
221.27,-0.0162,-0.0504,-0.005724999999999999
221.28,-0.0162,-0.0608,-0.005724999999999999
221.29,-0.0101,-0.0713,-0.005724999999999999
221.3,0.0013,-0.08,-0.005724999999999999
221.31,0.0126,-0.0887,-0.005724999999999999
221.32,-0.008,-0.0887,-0.005724999999999999
221.33,-0.008,-0.0662,-0.005724999999999999
221.34,-0.008,-0.0662,-0.005724999999999999
221.35,-0.008,-0.0662,-0.005724999999999999
221.36,-0.0286,-0.0662,-0.005724999999999999
221.37,-0.0403,-0.066,-0.005724999999999999
221.38,-0.0403,-0.0662,-0.005724999999999999
221.39,-0.0403,-0.0662,-0.005724999999999999
221.4,-0.0403,-0.0438,-0.005724999999999999
221.41,-0.052,0.0081,-0.005724999999999999
221.42,-0.04,-0.013,-0.005724999999999999
221.43,-0.0274,-0.034,-0.005724999999999999
221.44,-0.0028,-0.051,-0.00185
221.45,0.008,-0.0344,-0.00185
221.46,0.002,-0.0344,-0.006875000000000001
221.47,-0.0425,-0.0207,-0.006875000000000001
221.48,-0.0425,-0.0207,-0.006875000000000001
221.49,-0.0425,-0.0207,-0.006875000000000001
221.5,-0.0425,-0.021,-0.006875000000000001
221.51,-0.0425,-0.0207,-0.006875000000000001
221.52,-0.0425,-0.0207,-0.007
221.53,-0.087,-0.007,-0.006875000000000001
221.54,-0.0502,-0.0123,-0.006875000000000001
221.55,-0.0502,-0.0123,-0.006875000000000001
221.56,-0.0502,-0.0123,-0.0119
221.57,-0.0502,-0.0123,-0.015225
221.58,-0.0502,-0.0123,-0.015225
221.59,-0.0502,-0.0123,-0.015225
221.6,-0.0502,-0.0123,-0.015225
221.61,-0.0502,-0.0123,-0.015
221.62,-0.0502,-0.0123,-0.015225
221.63,-0.0502,-0.0123,-0.01855
221.64,-0.0134,-0.0176,-0.02815
221.65,0.0083,0.0027,-0.02815
221.66,0.0009,0.023,-0.028
221.67,0.0009,0.0137,-0.02815
221.68,0.0009,0.0044,-0.02815
221.69,0.0009,0.002,-0.02815
221.7,0.0009,0.002,-0.02815
221.71,0.0009,0.002,-0.028
221.72,0.0009,0.002,-0.02815
221.73,0.0009,0.002,-0.02815
221.74,0.0009,0.002,-0.02815
221.75,0.0009,-0.0003,-0.02815
221.76,-0.0065,-0.0044,-0.02815
221.77,-0.0256,-0.0044,-0.02815
221.78,-0.0256,-0.0098,-0.02815
221.79,-0.0256,-0.0098,-0.02815
221.8,-0.0256,-0.0098,-0.028
221.81,-0.026,-0.0098,-0.02815
221.82,-0.0256,-0.0098,-0.02815
221.83,-0.0256,-0.0098,-0.02815
221.84,-0.0256,-0.0098,-0.02815
221.85,-0.0446,-0.0098,-0.02815
221.86,-0.0436,-0.0098,-0.02815
221.87,-0.0436,-0.0151,-0.02815
221.88,-0.044,-0.0223,-0.02815
221.89,-0.0436,-0.0223,-0.02815
221.9,-0.0436,-0.0295,-0.02815
221.91,-0.0436,-0.013,-0.02815
221.92,-0.0436,-0.013,-0.02815
221.93,-0.0436,-0.001,-0.02815
221.94,-0.0436,-0.001,-0.028
221.95,-0.0436,-0.001,-0.02815
221.96,-0.0426,-0.001,-0.02815
221.97,-0.0146,-0.001,-0.02815
221.98,-0.015,-0.001,-0.02815
221.99,-0.0146,-0.001,-0.02815
222.0,-0.0146,-0.001,-0.02815
222.01,-0.0146,-0.001,-0.02815
222.02,-0.0146,-0.001,-0.02815
222.03,-0.0146,-0.001,-0.02815
222.04,-0.0146,-0.001,-0.02815
222.05,-0.0146,-0.001,-0.02815
222.06,-0.0146,-0.001,-0.02815
222.07,-0.0146,-0.001,-0.02815
222.08,-0.0146,-0.001,-0.02815
222.09,0.0135,-0.001,-0.02815
222.1,-0.0007,0.011,-0.02815
222.11,-0.015,0.0493,-0.02815
222.12,-0.0645,0.0493,-0.028
222.13,-0.0645,0.0493,-0.02815
222.14,-0.0645,0.0493,-0.02815
222.15,-0.0645,0.0493,-0.02815
222.16,-0.0645,0.0493,-0.028
222.17,-0.0645,0.0493,-0.02815
222.18,-0.0645,0.0493,-0.02815
222.19,-0.0645,0.0493,-0.02815
222.2,-0.0645,0.0493,-0.03775
222.21,-0.114,0.0493,-0.024375
222.22,-0.0289,0.0493,-0.024375
222.23,-0.0505,0.0876,-0.011
222.24,-0.0572,0.1613,0.0069
222.25,-0.0308,0.1678,0.0069
222.26,-0.0308,0.1678,0.007
222.27,-0.0308,0.1678,0.007
222.28,-0.0308,0.1744,0.0069
222.29,-0.0308,0.099,0.0069
222.3,-0.0045,0.099,0.0069
222.31,-0.013,0.0236,0.0069
222.32,-0.0209,0.0081,0.0069
222.33,-0.0209,0.0081,0.0069
222.34,-0.0209,0.0081,0.0069
222.35,-0.0209,0.0081,0.0069
222.36,-0.0209,0.0081,0.0069
222.37,-0.0209,0.0081,0.0069
222.38,-0.0209,0.0081,0.0069
222.39,-0.0209,-0.0074,0.0069
222.4,-0.0209,-0.0282,0.0069
222.41,-0.0209,-0.0282,0.0069
222.42,-0.0209,-0.0282,0.0248
222.43,-0.0209,-0.0282,0.00605
222.44,-0.0209,-0.0282,0.00605
222.45,-0.0209,-0.0282,0.00605
222.46,-0.0209,-0.049,0.00605
222.47,-0.0373,-0.035,0.00605
222.48,-0.0149,-0.0215,0.00605
222.49,-0.0149,-0.019,0.006
222.5,-0.015,-0.017,0.00605
222.51,-0.0149,-0.0125,-0.003
222.52,-0.0149,-0.0868,-0.0127
222.53,0.0075,-0.0868,-0.000575
222.54,-0.0127,-0.161,0.01155
222.55,0.0052,-0.187,0.014
222.56,0.0052,-0.187,0.016275
222.57,0.014,-0.2125,0.016275
222.58,0.023,-0.2125,0.016275
222.59,0.0392,-0.2125,0.016
222.6,0.0392,-0.264,0.016
222.61,0.0392,-0.214,0.016
222.62,0.0392,-0.164,0.016275
222.63,0.0392,-0.1638,0.016275
222.64,0.0554,-0.1638,0.016275
222.65,0.0482,-0.1638,0.016
222.66,0.0482,-0.164,0.016275
222.67,0.0482,-0.1638,0.016
222.68,0.0482,-0.1638,0.016275
222.69,0.0482,-0.1638,0.016275
222.7,0.0482,-0.1638,0.016275
222.71,0.0482,-0.164,0.016275
222.72,0.0411,-0.1638,0.016275
222.73,0.038,-0.1638,0.016275
222.74,0.038,-0.1048,0.016275
222.75,0.038,-0.0458,0.016275
222.76,0.038,-0.0458,0.016275
222.77,0.038,-0.046,0.016275
222.78,0.038,-0.0458,0.016275
222.79,0.038,-0.0458,0.016275
222.8,0.038,-0.028,0.016275
222.81,0.038,-0.009,0.016
222.82,0.038,-0.009,0.016
222.83,0.036,-0.009,0.016275
222.84,0.0348,0.0099,0.016275
222.85,0.0358,-0.0128,0.021
222.86,0.0382,-0.0128,0.012625
222.87,-0.0099,-0.0174,0.013
222.88,-0.0099,-0.0174,0.012625
222.89,-0.0099,-0.0174,0.012625
222.9,-0.0099,-0.0174,0.013
222.91,-0.0099,-0.0174,0.012625
222.92,-0.0099,-0.0174,0.012625
222.93,-0.0099,-0.0174,0.012625
222.94,-0.0099,-0.0174,0.012625
222.95,-0.01,-0.0174,0.012625
222.96,-0.0099,-0.0174,0.012625
222.97,-0.0579,-0.0174,0.012625
222.98,-0.0479,-0.022,0.012625
222.99,-0.0479,0.0262,0.012625
223.0,-0.048,0.0262,0.012625
223.01,-0.0479,0.0262,0.012625
223.02,-0.0479,0.0262,0.013
223.03,-0.048,0.026,0.013
223.04,-0.0479,0.0262,0.012625
223.05,-0.0379,0.0744,0.012625
223.06,-0.0143,0.0612,0.012625
223.07,-0.0132,0.0481,0.00425
223.08,-0.0132,0.0285,-0.00014999999999999996
223.09,-0.0132,0.0285,-0.00014999999999999996
223.1,-0.0132,0.0089,-0.00014999999999999996
223.11,-0.0122,0.0089,-0.00014999999999999996
223.12,-0.021,-0.0086,-0.00014999999999999996
223.13,0.0286,-0.0086,-0.00014999999999999996
223.14,0.0286,-0.0261,-0.00014999999999999996
223.15,0.0783,-0.029,-0.00014999999999999996
223.16,0.0048,-0.029,-0.00014999999999999996
223.17,0.0048,-0.029,-0.0
223.18,0.0048,-0.029,-0.0
223.19,0.0048,-0.029,-0.00014999999999999996
223.2,0.005,-0.029,-0.0
223.21,0.005,-0.029,-0.00014999999999999996
223.22,0.0048,-0.0319,-0.00014999999999999996
223.23,0.0048,-0.027,-0.00014999999999999996
223.24,0.0048,-0.0228,-0.00014999999999999996
223.25,0.0048,-0.0228,-0.00014999999999999996
223.26,0.0048,-0.0228,-0.0
223.27,0.0048,-0.0228,-0.00014999999999999996
223.28,0.0048,-0.0228,-0.00014999999999999996
223.29,0.0048,-0.0138,-0.00014999999999999996
223.3,0.0048,-0.0214,-0.00014999999999999996
223.31,0.0048,-0.0214,-0.00014999999999999996
223.32,0.0048,-0.0214,-0.00014999999999999996
223.33,-0.0687,-0.0214,-0.00014999999999999996
223.34,-0.0456,-0.0214,-0.00014999999999999996
223.35,-0.0225,-0.025,-0.00014999999999999996
223.36,-0.0212,-0.0291,-0.00014999999999999996
223.37,-0.0212,-0.0382,-0.0
223.38,-0.0212,-0.0382,-0.00014999999999999996
223.39,-0.0212,-0.0382,-0.00014999999999999996
223.4,-0.0212,-0.0382,-0.00014999999999999996
223.41,-0.0212,-0.0382,-0.00014999999999999996
223.42,-0.0212,-0.0382,-0.00014999999999999996
223.43,-0.0212,-0.0382,-0.00014999999999999996
223.44,-0.0212,-0.038,-0.00014999999999999996
223.45,-0.0212,-0.0382,-0.00014999999999999996
223.46,-0.0212,-0.0382,-0.00014999999999999996
223.47,-0.0212,-0.0382,-0.00014999999999999996
223.48,-0.0212,-0.0472,-0.00455
223.49,-0.02,-0.0316,-0.00455
223.5,-0.0504,-0.0316,-0.00125
223.51,-0.0322,-0.008,-0.00125
223.52,-0.0141,-0.008,-0.00125
223.53,-0.02,-0.008,-0.00125
223.54,-0.02,-0.008,-0.00125
223.55,-0.02,-0.008,-0.00125
223.56,-0.02,-0.008,-0.00125
223.57,-0.0258,0.0156,-0.00125
223.58,-0.0182,0.0389,-0.00125
223.59,-0.0182,0.0389,-0.00125
223.6,-0.0182,0.0389,-0.00125
223.61,-0.0182,0.0389,-0.001
223.62,-0.0182,0.039,-0.00125
223.63,-0.0182,0.0389,-0.00125
223.64,-0.0182,0.0389,-0.00125
223.65,-0.0182,0.0389,-0.00125
223.66,-0.0182,0.0389,-0.00125
223.67,-0.0107,0.0389,-0.00125
223.68,-0.018,0.0389,-0.00125
223.69,-0.018,0.0622,-0.00125
223.7,-0.0253,0.0473,-0.00125
223.71,-0.017,0.0324,-0.00125
223.72,-0.0093,0.0235,-0.00125
223.73,-0.0093,0.0146,0.00205
223.74,-0.0093,0.0146,-0.000975
223.75,-0.0093,0.0123,-0.000975
223.76,-0.0093,0.0123,-0.001
223.77,-0.009,0.012,-0.001
223.78,-0.0093,0.0123,-0.000975
223.79,0.0067,0.01,-0.000975
223.8,0.0138,0.0073,-0.000975
223.81,0.0469,0.007,-0.001
223.82,0.0164,0.007,-0.001
223.83,0.0164,0.007,-0.000975
223.84,-0.0141,0.007,-0.000975
223.85,-0.0014,0.0073,-0.000975
223.86,-0.0009,0.0073,-0.000975
223.87,-0.0004,0.0073,-0.000975
223.88,-0.0068,0.0046,-0.004
223.89,0.0023,0.0126,-0.013025
223.9,0.0023,0.0126,-0.013025
223.91,0.0114,0.0126,-0.013025
223.92,0.0003,0.0206,-0.013025
223.93,0.0003,0.0032,-0.013025
223.94,0.0003,0.0032,-0.013025
223.95,0.0003,0.0032,-0.013025
223.96,0.0003,0.003,-0.013025
223.97,-0.0109,0.0032,-0.013025
223.98,-0.011,0.003,-0.013
223.99,-0.011,0.0032,-0.013025
224.0,-0.011,0.0032,-0.013025
224.01,-0.011,0.0032,-0.013025
224.02,-0.011,0.0032,-0.013025
224.03,-0.011,0.0032,-0.013025
224.04,-0.011,0.0032,-0.013025
224.05,-0.011,0.0032,-0.013025
224.06,-0.011,0.0032,-0.013025
224.07,-0.011,0.0032,-0.013025
224.08,-0.011,0.0032,-0.013025
224.09,-0.011,0.0032,-0.013025
224.1,-0.011,0.003,-0.013025
224.11,-0.011,0.0032,-0.013025
224.12,-0.011,0.0032,-0.013025
224.13,-0.0061,0.0032,-0.013025
224.14,-0.0061,0.0032,-0.013025
224.15,-0.0061,-0.0142,-0.013025
224.16,-0.006,-0.0142,-0.013025
224.17,-0.0061,-0.0128,-0.013025
224.18,-0.0061,-0.0128,-0.013025
224.19,-0.0061,-0.0113,-0.013025
224.2,-0.0061,-0.0113,-0.013025
224.21,-0.0061,-0.0005,-0.013025
224.22,-0.0061,-0.0005,-0.013025
224.23,-0.0061,-0.0005,-0.013025
224.24,-0.0061,0.0102,-0.013025
224.25,-0.0061,0.0018,-0.013025
224.26,-0.0061,0.0018,-0.013025
224.27,-0.0061,0.0018,-0.013025
224.28,-0.0061,0.0018,-0.013025
224.29,-0.0061,0.0018,-0.013025
224.3,-0.0061,0.0018,-0.013025
224.31,-0.0061,0.0018,-0.013
224.32,-0.0061,0.0018,-0.013025
224.33,-0.0061,0.0018,-0.013025
224.34,-0.0061,0.0018,-0.013025
224.35,-0.0061,0.0018,-0.013025
224.36,-0.0061,-0.0066,-0.013025
224.37,-0.0061,-0.0038,-0.013025
224.38,-0.0012,-0.0038,-0.02205
224.39,0.0105,-0.0009,-0.02715
224.4,-0.0025,0.0144,-0.02715
224.41,-0.0025,0.0144,-0.02715
224.42,-0.003,0.014,-0.027
224.43,-0.0025,0.0144,-0.02715
224.44,-0.0025,0.0144,-0.02715
224.45,-0.0025,0.0144,-0.02715
224.46,-0.0025,0.0144,-0.02715
224.47,-0.0156,0.0144,-0.02715
224.48,-0.008,0.0296,-0.02715
224.49,-0.008,0.0296,-0.02715
224.5,-0.008,0.0295,-0.02715
224.51,-0.008,0.0126,-0.02715
224.52,-0.008,0.0126,-0.02715
224.53,-0.008,0.0126,-0.02715
224.54,-0.008,0.0126,-0.02715
224.55,-0.008,0.004,-0.02715
224.56,-0.008,-0.0042,-0.02715
224.57,-0.008,-0.0042,-0.02715
224.58,-0.008,0.0076,-0.02715
224.59,-0.008,0.0076,-0.02715
224.6,-0.008,0.0076,-0.02715
224.61,-0.0003,0.0076,-0.02715
224.62,0.0173,0.008,-0.02715
224.63,0.0173,0.0076,-0.02715
224.64,0.0173,0.0076,-0.02715
224.65,0.0173,0.0076,-0.02715
224.66,0.0173,0.0076,-0.02715
224.67,0.0173,0.0076,-0.02715
224.68,0.0173,0.0076,-0.02715
224.69,0.0173,0.0076,-0.02715
224.7,0.0349,0.0076,-0.02715
224.71,0.0106,0.0076,-0.02715
224.72,0.0106,0.0076,-0.02715
224.73,-0.0137,0.0076,-0.02715
224.74,-0.0283,0.0076,-0.02715
224.75,-0.0283,0.0193,-0.02715
224.76,-0.0283,0.0088,-0.02715
224.77,-0.0283,0.0088,-0.02715
224.78,-0.0283,0.009,-0.02715
224.79,-0.0283,0.0088,-0.02715
224.8,-0.0283,0.0088,-0.02715
224.81,-0.0283,0.0088,-0.02715
224.82,-0.0283,0.0088,-0.02715
224.83,-0.0283,0.0088,-0.02715
224.84,-0.0283,0.0088,-0.02715
224.85,-0.0283,-0.0017,-0.02715
224.86,-0.0283,-0.0102,-0.02715
224.87,-0.0283,-0.0102,-0.02715
224.88,-0.0429,-0.0188,-0.03225
224.89,-0.0279,-0.0114,-0.023125
224.9,-0.0176,-0.0114,-0.023125
224.91,-0.0176,-0.0041,-0.023125
224.92,-0.0176,-0.0053,-0.023125
224.93,-0.0176,-0.0053,-0.023125
224.94,-0.0176,-0.0053,-0.023125
224.95,-0.0176,-0.0053,-0.023
224.96,-0.0176,-0.0053,-0.023125
224.97,-0.0176,-0.0053,-0.023125
224.98,-0.0176,-0.0053,-0.023
224.99,-0.0176,-0.0053,-0.023
225.0,-0.0176,-0.0053,-0.023
225.01,-0.0176,-0.0053,-0.023125
225.02,-0.0176,-0.0053,-0.023125
225.03,-0.0176,-0.0053,-0.023
225.04,-0.018,-0.0053,-0.023125
225.05,-0.018,-0.0053,-0.023
225.06,-0.018,-0.006,-0.023125
225.07,-0.0176,-0.0065,-0.014
225.08,-0.0074,-0.0054,-0.0051
225.09,-0.0322,-0.0054,-0.0051
225.1,-0.0322,-0.0054,-0.0051
225.11,-0.0322,-0.0054,-0.0051
225.12,-0.0322,-0.0054,-0.0051
225.13,-0.032,-0.0054,-0.005
225.14,-0.0322,-0.005,-0.005
225.15,-0.0322,-0.005,-0.005
225.16,-0.0322,-0.005,-0.0051
225.17,-0.0322,-0.0054,-0.0051
225.18,-0.0569,-0.0054,-0.0051
225.19,-0.0975,-0.0054,-0.0051
225.2,-0.075,-0.0054,-0.005
225.21,-0.0534,-0.0054,-0.0051
225.22,-0.0092,-0.0042,-0.0051
225.23,-0.0049,0.0144,-0.0051
225.24,0.0048,0.0144,-0.0051
225.25,-0.0288,0.0144,-0.0051
225.26,-0.0288,0.0144,-0.0051
225.27,-0.0288,0.0144,-0.0051
225.28,-0.0288,0.0144,-0.0051
225.29,-0.0624,0.0329,-0.0051
225.3,-0.0064,0.0,0.0038
225.31,-0.02,0.0134,0.0021
225.32,-0.0628,0.0134,0.0021
225.33,-0.0185,0.0016,0.002
225.34,-0.0185,0.0016,0.0021
225.35,-0.0185,0.0016,0.002
225.36,-0.0185,0.0016,0.0021
225.37,-0.018,0.002,0.002
225.38,-0.0185,0.0016,0.0021
225.39,-0.0185,0.0016,0.002
225.4,-0.0185,0.0016,0.0021
225.41,-0.0185,0.0016,0.0021
225.42,-0.0185,-0.0103,0.0021
225.43,-0.0185,-0.0122,0.0021
225.44,-0.0185,-0.0122,0.002
225.45,-0.0185,-0.013,0.0021
225.46,-0.0185,-0.014,0.0021
225.47,-0.0185,0.0048,0.0021
225.48,-0.0185,0.0048,0.0021
225.49,-0.0185,0.0048,0.0021
225.5,-0.018,0.0048,0.0021
225.51,-0.0185,0.0048,0.0021
225.52,-0.0185,0.0048,0.0021
225.53,-0.0185,0.0237,0.0021
225.54,0.0258,0.0237,0.0021
225.55,0.015,-0.0149,0.0021
225.56,0.015,-0.0149,0.0021
225.57,0.015,-0.0149,0.0021
225.58,0.015,-0.0149,0.0004
225.59,0.015,-0.0534,-0.004350000000000001
225.6,0.015,-0.0534,-0.004350000000000001
225.61,0.015,-0.0392,-0.004350000000000001
225.62,0.015,-0.0392,-0.004350000000000001
225.63,0.015,-0.032,-0.004
225.64,0.015,-0.032,-0.004350000000000001
225.65,0.015,-0.0251,-0.004350000000000001
225.66,0.015,-0.014,-0.004350000000000001
225.67,0.0041,-0.014,-0.004350000000000001
225.68,0.011,-0.014,-0.004350000000000001
225.69,0.0055,-0.0028,-0.004350000000000001
225.7,0.0055,-0.011,-0.004350000000000001
225.71,0.0,-0.011,-0.004350000000000001
225.72,0.0072,-0.011,-0.004
225.73,0.0072,-0.011,-0.004350000000000001
225.74,0.0072,-0.011,-0.004350000000000001
225.75,0.0072,-0.0191,-0.004350000000000001
225.76,0.0072,-0.0318,-0.004350000000000001
225.77,0.0072,-0.0318,-0.004350000000000001
225.78,0.007,-0.0318,-0.004
225.79,0.0072,-0.0318,-0.004350000000000001
225.8,0.0072,-0.032,-0.004
225.81,0.007,-0.0318,-0.004350000000000001
225.82,0.007,-0.0318,-0.004350000000000001
225.83,0.0072,-0.0444,-0.004350000000000001
225.84,0.0072,-0.046,-0.004350000000000001
225.85,0.007,-0.0481,-0.004
225.86,0.007,-0.0481,-0.004350000000000001
225.87,0.0072,-0.048,-0.004350000000000001
225.88,0.0072,-0.0481,-0.004350000000000001
225.89,0.0143,-0.0518,-0.004350000000000001
225.9,0.0119,-0.0504,-0.004350000000000001
225.91,0.0095,-0.0504,-0.004350000000000001
225.92,-0.0004,-0.0504,-0.004350000000000001
225.93,-0.0004,-0.05,-0.004350000000000001
225.94,-0.0,-0.0504,-0.004350000000000001
225.95,-0.0,-0.05,-0.004
225.96,-0.0004,-0.05,-0.004350000000000001
225.97,-0.0004,-0.049,-0.004350000000000001
225.98,-0.0004,-0.0474,-0.004350000000000001
225.99,-0.0004,-0.0474,-0.004350000000000001
226.0,-0.0004,-0.0474,-0.004350000000000001
226.01,-0.0004,-0.0457,-0.004350000000000001
226.02,-0.0004,-0.0483,-0.004350000000000001
226.03,-0.0004,-0.0509,-0.0091
226.04,-0.0102,-0.0509,-0.0091
226.05,0.0254,-0.045,-0.01005
226.06,0.0254,-0.045,-0.01005
226.07,0.0254,-0.045,-0.01005
226.08,0.025,-0.045,-0.01
226.09,0.0254,-0.045,-0.01005
226.1,0.0609,-0.045,-0.01005
226.11,0.0264,-0.045,-0.01
226.12,0.0264,-0.045,-0.01
226.13,0.0264,-0.045,-0.01005
226.14,0.0264,-0.045,-0.01005
226.15,0.0264,-0.045,-0.01005
226.16,0.0264,-0.045,-0.01
226.17,0.0264,-0.045,-0.01005
226.18,0.0264,-0.045,-0.01005
226.19,0.0264,-0.045,-0.01
226.2,0.0264,-0.045,-0.01005
226.21,0.0264,-0.0392,-0.01005
226.22,0.0264,-0.0479,-0.01005
226.23,0.0264,-0.0479,-0.01005
226.24,-0.008,-0.0566,-0.011
226.25,-0.0096,-0.0381,-0.012
226.26,-0.0096,-0.0381,-0.012
226.27,-0.01,-0.026,-0.012
226.28,-0.01,-0.026,-0.013949999999999999
226.29,-0.01,-0.026,-0.013949999999999999
226.3,-0.0096,-0.026,-0.013949999999999999
226.31,-0.0096,-0.0146,-0.013949999999999999
226.32,-0.0111,-0.0146,-0.013949999999999999
226.33,0.0015,-0.0146,-0.013949999999999999
226.34,0.0015,-0.0096,-0.013949999999999999
226.35,0.0015,-0.0237,-0.013949999999999999
226.36,0.0015,-0.0237,-0.013949999999999999
226.37,0.0015,-0.0237,-0.013949999999999999
226.38,0.0141,-0.0237,-0.013949999999999999
226.39,-0.0411,-0.0237,-0.014
226.4,-0.006,-0.0237,-0.013949999999999999
226.41,0.0291,-0.0237,-0.013949999999999999
226.42,0.0152,-0.024,-0.013949999999999999
226.43,0.0152,-0.0237,-0.013949999999999999
226.44,0.0152,-0.0237,-0.014
226.45,0.0152,-0.0237,-0.013949999999999999
226.46,0.0152,-0.0378,-0.013949999999999999
226.47,0.0152,-0.0206,-0.013949999999999999
226.48,0.0152,-0.0206,-0.013949999999999999
226.49,0.0152,-0.0206,-0.014
226.5,0.0152,-0.012,-0.014
226.51,0.0152,-0.0034,-0.013949999999999999
226.52,0.0152,-0.0034,-0.013949999999999999
226.53,0.0152,-0.0006,-0.013949999999999999
226.54,0.0152,-0.0006,-0.013949999999999999
226.55,0.0152,-0.0006,-0.013949999999999999
226.56,0.0152,-0.0006,-0.013949999999999999
226.57,0.0152,-0.0006,-0.0169
226.58,0.0152,0.0022,-0.009149999999999998
226.59,0.0152,-0.0066,-0.009149999999999998
226.6,0.0152,-0.0066,-0.009149999999999998
226.61,0.0152,-0.0066,-0.009149999999999998
226.62,0.0152,-0.007,-0.009149999999999998
226.63,0.0152,-0.0066,-0.009149999999999998
226.64,0.0152,-0.007,-0.009149999999999998
226.65,0.0152,-0.0066,-0.009149999999999998
226.66,0.0152,-0.0154,-0.0014
226.67,0.0012,-0.0128,-0.013675
226.68,-0.016,-0.0128,-0.013675
226.69,-0.0331,-0.0101,-0.013675
226.7,-0.0102,-0.0164,-0.014
226.71,-0.0102,-0.0226,-0.013675
226.72,-0.0102,0.0055,-0.013675
226.73,-0.0102,0.0055,-0.013675
226.74,-0.01,0.0055,-0.013675
226.75,-0.01,0.0055,-0.013675
226.76,-0.0102,0.0055,-0.013675
226.77,-0.0102,0.0055,-0.013675
226.78,-0.0102,0.0055,-0.013675
226.79,-0.0102,0.0336,-0.02595
226.8,0.0127,0.0254,-0.030475000000000002
226.81,-0.0242,0.0254,-0.030475000000000002
226.82,-0.0242,0.0334,-0.030475000000000002
226.83,-0.0242,0.0334,-0.030475000000000002
226.84,-0.0242,0.0334,-0.030475000000000002
226.85,-0.0242,0.033,-0.030475000000000002
226.86,-0.024,0.0334,-0.030475000000000002
226.87,-0.0242,0.0334,-0.030475000000000002
226.88,-0.0242,0.0334,-0.030475000000000002
226.89,-0.0242,0.0415,-0.030475000000000002
226.9,-0.0242,0.0415,-0.030475000000000002
226.91,-0.0242,0.0237,-0.030475000000000002
226.92,-0.0242,0.0237,-0.03
226.93,-0.0242,0.0237,-0.030475000000000002
226.94,-0.0242,0.0059,-0.030475000000000002
226.95,-0.0242,0.0206,-0.030475000000000002
226.96,-0.0242,0.0271,-0.030475000000000002
226.97,-0.0242,0.0336,-0.030475000000000002
226.98,-0.0242,0.0336,-0.030475000000000002
226.99,-0.0242,0.0569,-0.030475000000000002
227.0,-0.0242,0.0569,-0.030475000000000002
227.01,-0.0242,0.0802,-0.030475000000000002
227.02,-0.024,0.054,-0.030475000000000002
227.03,-0.0242,0.0271,-0.030475000000000002
227.04,-0.0611,-0.0054,-0.028
227.05,-0.0359,-0.0054,-0.024625
227.06,-0.0359,-0.0054,-0.024625
227.07,-0.0359,-0.0054,-0.024625
227.08,-0.0107,-0.0054,-0.024625
227.09,-0.0021,-0.0054,-0.024625
227.1,-0.0021,-0.0054,-0.024625
227.11,-0.0021,-0.0054,-0.024625
227.12,-0.0021,-0.0054,-0.024625
227.13,-0.0021,-0.0054,-0.024625
227.14,-0.0021,-0.0054,-0.024625
227.15,-0.0021,-0.0054,-0.024625
227.16,0.0064,-0.0054,-0.024625
227.17,0.0072,-0.0054,-0.024625
227.18,0.0079,-0.0054,-0.024625
227.19,0.0142,-0.0054,-0.025
227.2,0.0142,-0.0054,-0.024625
227.21,0.017,-0.0054,-0.024625
227.22,0.0204,-0.0054,-0.024625
227.23,-0.0029,-0.0378,-0.024625
227.24,-0.0029,-0.0219,-0.024625
227.25,-0.0029,-0.0219,-0.024625
227.26,-0.0029,-0.0219,-0.024625
227.27,-0.0029,-0.014,-0.024625
227.28,-0.0029,-0.006,-0.01425
227.29,-0.0262,0.0097,-0.011675000000000001
227.3,-0.0208,0.01,-0.011675000000000001
227.31,-0.0208,0.0097,-0.011675000000000001
227.32,-0.0208,0.0097,-0.011675000000000001
227.33,-0.0208,0.0097,-0.011675000000000001
227.34,-0.0208,0.0097,-0.011675000000000001
227.35,-0.0208,0.0097,-0.011675000000000001
227.36,-0.0153,0.0097,-0.011675000000000001
227.37,-0.0325,0.0097,-0.011675000000000001
