t,u,v,w,backup_u,backup_v,backup_w,snr_u,snr_v,snr_w,cor_u,cor_v,cor_w
29.11,0.5128,0.0437,-0.0285,0.4105,0.1182,-0.0488,18.8,18.7,18.5,72.5,81.0,83.0
29.12,0.5128,0.0437,-0.0614,0.496,0.2998,-0.0614,15.6,15.6,16.2,72.5,81.0,74.0
29.13,0.517,0.0437,-0.0455,0.5406,0.0694,0.0045,16.9,19.3,19.1,70.0,81.0,77.5
29.14,0.5211,0.079,-0.0296,0.5211,0.079,-0.0296,18.2,23.0,20.9,78.0,79.0,81.0
29.15,0.5006,0.0282,-0.0484,0.5006,0.0282,-0.0484,21.1,22.6,23.7,88.0,74.0,72.0
29.16,0.4675,0.0909,-0.0555,0.5153,0.0546,-0.0555,21.0,20.0,21.8,92.5,72.5,77.0
29.17,0.4675,0.1536,-0.0121,0.2914,0.0927,-0.0333,16.6,16.5,18.3,92.5,72.5,76.0
29.18,0.4675,0.154,-0.0121,0.2277,0.1377,-0.0616,16.5,16.45,15.6,92.5,72.5,76.0
29.19,0.4675,0.1536,0.0313,0.5572,0.1124,0.0313,16.6,16.4,21.5,92.5,72.5,75.0
29.2,0.4675,0.1536,0.0051,0.6202,-0.1083,0.0418,17.7,16.7,20.2,92.5,72.5,80.0
29.21,0.4675,0.226,0.0051,0.3814,-0.0371,-0.0385,15.0,16.65,19.1,92.5,72.5,80.0
29.22,0.4675,0.226,0.0051,0.1731,-0.018,0.0779,15.2,16.65,19.4,92.5,72.5,80.0
29.23,0.4675,0.226,0.005,0.6454,0.5714,0.0459,16.0,16.65,18.0,92.5,72.5,80.0
29.24,0.468,0.226,0.0051,0.6707,0.2791,0.0293,16.1,16.65,16.6,92.5,71.0,80.0
29.25,0.4675,0.2981,-0.0211,0.4096,-0.1102,-0.0211,16.2,16.6,22.0,92.5,78.5,85.0
29.26,0.4675,0.3171,-0.0098,0.4827,0.3171,-0.0098,18.9,23.3,22.8,92.5,86.0,86.0
29.27,0.4675,0.2442,-0.0377,0.3712,-0.0716,-0.0377,17.8,17.1,19.1,92.5,84.5,70.0
29.28,0.468,0.1713,-0.0318,0.3318,0.1278,-0.0362,18.35,20.6,20.5,92.5,84.5,79.5
29.29,0.4675,0.1713,-0.0258,0.4632,0.1025,-0.0258,18.9,21.3,21.6,92.5,84.5,89.0
29.3,0.4675,0.1713,-0.0318,0.4924,-0.0688,-0.0178,17.8,19.4,17.9,92.5,84.5,89.0
29.31,0.4675,0.171,-0.0318,0.4708,-0.4575,-0.0073,16.7,17.7,18.2,92.5,84.5,89.0
29.32,0.468,0.1713,-0.0377,0.4081,0.1055,-0.0377,18.15,16.0,21.2,92.5,84.5,89.0
29.33,0.4675,0.1713,-0.0308,0.4943,0.1406,-0.0308,19.6,19.0,20.6,92.5,84.5,78.0
29.34,0.4675,0.1713,0.0068,0.6478,-0.3671,0.0068,16.2,16.6,17.6,92.5,84.5,84.0
29.35,0.4675,0.1713,-0.0153,0.5521,-0.1005,-0.0153,18.7,19.7,18.3,92.5,84.5,73.0
29.36,0.4675,0.0926,-0.0456,0.4053,0.0255,-0.0456,18.1,22.3,23.7,92.5,83.0,93.0
29.37,0.4344,0.0138,-0.0547,0.4344,0.0138,-0.0547,21.7,23.9,21.8,97.0,98.0,91.0
29.38,0.405,-0.0103,-0.0389,0.405,0.0067,-0.0389,21.9,19.4,21.9,87.0,96.0,84.0
29.39,0.4582,-0.0344,-0.0433,0.4582,-0.0344,-0.0433,21.7,23.8,23.7,79.0,94.0,97.0
29.4,0.3822,0.0458,-0.0456,0.3822,0.1771,-0.0317,21.7,18.6,19.0,92.0,77.0,85.0
29.41,0.3396,0.126,-0.0456,0.486,-0.0592,-0.0979,18.3,18.15,16.9,86.5,83.5,85.0
29.42,0.3396,0.126,-0.0479,0.5567,0.1578,-0.0479,16.2,18.15,18.6,86.5,83.5,73.0
29.43,0.3396,0.126,-0.0604,0.4606,0.2275,-0.0464,16.9,18.15,17.7,86.5,83.5,77.5
29.44,0.36,0.0742,-0.0604,0.2969,-0.0854,-0.0516,16.25,17.7,17.2,81.0,83.5,77.5
29.45,0.3812,0.023,-0.0604,0.425,-0.1476,-0.0348,15.6,20.3,19.1,84.5,83.5,77.5
29.46,0.4654,-0.0287,-0.0728,0.4654,-0.0287,-0.0728,19.3,22.9,22.4,88.0,90.0,82.0
29.47,0.4364,0.0076,-0.0338,0.3619,-0.5654,-0.0377,16.6,17.7,18.9,79.5,89.5,77.5
29.48,0.436,0.0076,-0.0338,0.2071,0.0697,-0.1151,17.35,15.9,18.4,79.5,89.5,77.5
29.49,0.436,0.0076,0.0052,0.4812,0.1122,0.0052,17.35,19.1,20.5,79.5,89.5,73.0
29.5,0.4364,0.0076,-0.0097,0.45,0.1438,-0.0097,18.1,20.1,20.9,79.5,89.5,80.0
29.51,0.4364,0.0076,-0.0123,0.3535,-0.0593,-0.0123,18.7,20.9,21.5,79.5,89.5,90.0
29.52,0.436,0.0076,-0.0373,0.4653,-0.037,0.0016,16.95,15.4,19.3,79.5,89.5,81.0
29.53,0.436,0.008,-0.0373,0.418,-0.2435,0.0194,16.95,15.6,16.6,79.5,89.5,81.0
29.54,0.436,0.008,-0.0623,0.1977,-0.076,-0.0623,16.95,15.6,18.3,79.5,89.5,72.0
29.55,0.4364,0.0076,-0.0029,0.4213,-0.0626,-0.0029,15.2,15.8,18.1,79.5,89.5,86.0
29.56,0.4364,0.0076,-0.0312,0.3778,0.0439,-0.0271,16.4,19.2,18.5,79.5,89.5,82.5
29.57,0.422,0.0076,-0.0596,0.2977,-0.0867,-0.0596,17.65,15.4,19.6,79.5,89.5,79.0
29.58,0.4074,0.0439,-0.0223,0.4074,0.0439,-0.0223,18.9,22.5,22.3,71.0,89.0,70.0
29.59,0.4168,0.021,-0.0228,0.4597,0.1057,0.0039,18.5,19.95,15.7,82.5,82.5,77.5
29.6,0.4168,-0.0012,-0.0228,0.5102,-0.0858,-0.0179,15.2,17.4,17.8,82.5,82.5,77.5
29.61,0.4168,-0.0012,-0.0232,0.5122,-0.0017,-0.0232,16.0,18.5,21.8,82.5,82.5,85.0
29.62,0.4168,-0.0463,-0.0315,0.4193,-0.0463,-0.0313,15.0,22.1,19.5,82.5,76.0,90.5
29.63,0.4168,0.0322,-0.0398,0.3867,0.0758,-0.0398,15.9,21.5,22.9,82.5,75.0,96.0
29.64,0.4262,0.1107,-0.0314,0.4262,0.1107,-0.0314,22.1,22.1,22.0,94.0,70.0,78.0
29.65,0.3316,0.092,-0.03,0.4574,0.4419,-0.0349,16.9,17.9,19.7,85.5,79.5,80.0
29.66,0.2371,0.092,-0.0285,0.2371,0.0442,-0.0865,15.6,16.6,17.4,77.0,79.5,80.0
29.67,0.3322,0.092,-0.0256,0.3808,-0.0055,-0.0256,16.8,20.8,21.8,84.0,79.5,82.0
29.68,0.4274,0.0732,-0.0319,0.4274,0.0732,-0.0319,20.2,23.6,21.4,91.0,89.0,86.0
29.69,0.4311,0.0456,-0.0374,0.4099,0.1566,-0.0374,20.7,20.7,19.5,84.5,87.5,83.0
29.7,0.4311,0.0456,-0.0319,0.4755,0.2702,-0.0319,20.6,20.4,22.6,84.5,87.5,93.0
29.71,0.4311,0.0456,-0.0369,0.4721,-0.019,-0.0369,20.7,19.2,19.3,84.5,87.5,88.0
29.72,0.431,0.0456,-0.0868,0.2228,0.0638,-0.0868,18.75,15.6,21.5,84.5,87.5,70.0
29.73,0.4311,0.0179,-0.0297,0.4244,0.0179,-0.0297,16.8,23.3,20.8,84.5,86.0,92.0
29.74,0.4311,0.0232,-0.0403,0.4028,0.0232,-0.0403,18.3,22.2,20.2,84.5,77.0,79.0
29.75,0.4311,0.014,-0.0459,0.4242,0.0398,-0.0459,18.7,22.3,19.7,84.5,76.0,73.0
29.76,0.4348,0.014,-0.0387,0.4348,0.4696,-0.0222,18.4,21.4,17.4,78.0,76.0,76.5
29.77,0.4397,0.014,-0.0387,0.4397,-0.1547,-0.0301,16.5,21.4,17.9,79.0,76.0,76.5
29.78,0.4146,0.014,-0.0314,0.4054,0.0854,-0.0314,15.2,20.5,22.7,76.0,76.0,80.0
29.79,0.4146,0.014,-0.0313,0.3495,0.0713,-0.0313,21.4,21.0,18.0,76.0,76.0,85.0
29.8,0.4146,0.014,-0.0444,0.2547,0.0497,-0.0584,15.6,19.3,18.2,76.0,76.0,83.5
29.81,0.415,0.014,-0.0444,0.5744,0.0376,0.0417,15.65,16.1,17.8,76.0,76.0,83.5
29.82,0.4146,0.014,-0.0444,0.1898,0.0777,-0.0217,15.7,18.1,17.6,76.0,76.0,83.5
29.83,0.415,0.014,-0.0575,0.1743,0.064,-0.0575,17.05,16.0,19.8,76.0,76.0,82.0
29.84,0.415,0.014,-0.073,0.2082,-0.2107,-0.073,17.05,18.4,19.8,76.0,76.0,79.0
29.85,0.4146,0.014,-0.0402,0.2765,0.075,-0.0402,18.4,23.1,21.8,76.0,76.0,92.0
29.86,0.4146,0.014,0.0102,0.4653,0.0001,0.0102,19.1,19.0,20.8,76.0,76.0,76.0
29.87,0.4146,0.014,-0.007,0.472,0.0215,-0.007,20.8,21.5,19.1,76.0,76.0,83.0
29.88,0.3895,0.0048,-0.0301,0.3895,0.0048,-0.0301,21.8,23.3,23.1,73.0,75.0,94.0
29.89,0.3532,-0.0622,-0.0382,0.3532,0.0429,-0.0284,21.9,23.2,20.8,98.0,78.0,83.0
29.9,0.3212,-0.1292,-0.0382,0.3224,0.2554,-0.0473,19.8,17.9,18.0,89.0,78.0,83.0
29.91,0.3212,-0.1292,-0.0382,0.4471,0.1428,-0.0283,18.8,17.9,19.6,89.0,78.0,83.0
29.92,0.323,-0.1292,-0.0382,0.2892,-0.0246,-0.0513,18.6,19.9,19.6,80.0,78.0,83.0
29.93,0.323,-0.1292,-0.0382,0.5443,-0.0531,0.0202,18.6,17.0,20.1,80.5,78.0,83.0
29.94,0.3242,-0.1292,-0.0382,0.3242,-0.0013,-0.0394,18.4,22.6,21.3,81.0,78.0,83.0
29.95,0.3906,-0.1292,-0.0463,0.3452,0.1865,-0.0463,18.2,16.8,17.1,79.0,78.0,72.0
29.96,0.457,-0.0834,-0.0166,0.457,-0.2632,0.0071,17.0,18.5,21.7,77.0,81.0,75.0
29.97,0.4526,-0.0834,-0.0166,0.6386,-0.2772,-0.0294,20.1,19.7,20.5,76.5,81.0,75.0
29.98,0.4481,-0.0834,0.0131,0.4481,-0.5056,0.0131,17.4,19.3,21.5,76.0,81.0,78.0
29.99,0.3888,-0.0377,0.0032,0.3888,-0.0377,0.0046,22.2,20.4,18.0,76.0,72.0,75.0
30.0,0.3994,-0.0266,0.0032,0.3411,0.0418,0.0202,16.4,16.1,16.6,81.0,73.5,75.0
30.01,0.3994,-0.0266,0.0032,0.3095,0.0079,-0.0188,15.0,16.6,21.2,81.0,73.5,75.0
30.02,0.3994,-0.0266,0.0032,0.3465,0.2678,0.0246,17.7,20.4,16.6,81.0,73.5,75.0
30.03,0.399,-0.0266,0.0032,0.3226,-0.2939,0.0037,16.8,18.9,17.3,81.0,73.5,75.0
30.04,0.399,-0.0266,0.0032,0.2549,0.1278,0.0162,16.8,16.6,15.9,81.0,73.5,75.0
30.05,0.3994,-0.0266,0.0032,0.4171,0.0033,-0.0196,15.9,17.6,17.1,81.0,73.5,75.0
30.06,0.399,-0.0266,-0.0067,0.4344,0.185,-0.0067,15.65,17.1,22.2,81.0,73.5,72.0
30.07,0.3994,-0.0154,-0.038,0.2976,-0.0154,-0.038,15.4,22.8,24.1,81.0,75.0,98.0
30.08,0.41,0.0288,-0.0272,0.41,0.0288,-0.0272,19.9,22.8,22.2,86.0,74.0,92.0
30.09,0.343,0.026,-0.0192,0.343,0.3672,-0.0195,20.4,21.6,17.3,83.0,84.0,81.5
30.1,0.3662,0.026,-0.0111,0.3311,0.0274,-0.0111,17.7,21.6,17.9,77.0,84.0,71.0
30.11,0.386,0.0224,-0.0044,0.3894,-0.0187,-0.0044,19.5,20.4,22.9,71.0,84.0,85.0
30.12,0.4064,0.0159,0.0167,0.4333,0.0159,0.0167,21.3,24.0,22.5,83.5,94.0,94.0
30.13,0.4064,0.0127,-0.043,0.4113,-0.1371,-0.043,20.5,19.4,18.0,83.5,83.0,74.0
30.14,0.4064,0.013,-0.0299,0.3215,-0.1717,-0.0299,15.4,18.85,19.0,83.5,83.0,70.0
30.15,0.4064,0.0127,-0.03,0.2728,-0.1651,0.03,15.6,18.3,18.1,83.5,83.0,74.5
30.16,0.406,0.013,-0.0298,0.3822,0.0075,-0.0954,16.0,18.25,17.2,83.5,83.0,74.5
30.17,0.406,0.0127,-0.0298,0.2624,-0.0477,-0.049,16.0,18.2,15.9,83.5,83.0,74.5
30.18,0.4064,0.0127,-0.0298,0.4795,-0.0156,-0.0151,16.4,17.7,18.2,83.5,83.0,74.5
30.19,0.4064,0.0127,-0.0296,0.3215,0.0098,-0.0296,16.6,15.2,21.2,83.5,83.0,79.0
30.2,0.4064,0.0094,-0.0105,0.4144,0.0094,-0.0105,18.1,21.0,23.8,83.5,72.0,94.0
30.21,0.4233,-0.0262,-0.0122,0.4233,-0.0262,-0.0122,21.8,23.7,22.5,96.0,95.0,96.0
30.22,0.4104,0.0337,-0.0203,0.4104,-0.0274,-0.0203,22.1,19.3,18.2,78.0,86.5,86.0
30.23,0.375,0.0936,-0.0284,0.3277,0.0051,-0.0284,18.7,18.3,20.1,77.5,86.5,76.0
30.24,0.375,0.0936,-0.0344,0.3889,-0.055,-0.0399,15.1,16.3,19.4,77.5,86.5,81.5
30.25,0.375,0.0936,-0.0405,0.3675,-0.0072,-0.0405,16.4,16.5,22.0,77.5,86.5,87.0
30.26,0.3397,0.1144,-0.0184,0.3397,0.2134,-0.0292,15.6,20.6,18.6,77.0,78.0,80.5
30.27,0.3949,0.1352,0.0036,0.5293,0.0369,0.0036,17.7,23.3,17.6,73.5,83.0,74.0
30.28,0.45,0.057,-0.007,0.3761,0.0882,-0.063,16.7,19.9,18.4,73.5,77.0,74.5
30.29,0.45,0.0762,-0.007,0.4186,-0.0755,-0.0383,16.7,16.5,17.7,73.5,77.0,74.5
30.3,0.45,0.1154,-0.007,0.3425,0.1154,-0.0438,16.7,18.5,19.8,73.5,71.0,74.5
30.31,0.4501,0.0264,-0.0176,0.4771,-0.0075,-0.0176,15.7,18.9,16.7,73.5,70.5,75.0
30.32,0.498,-0.0625,-0.0086,0.6001,-0.0625,0.016,16.1,20.8,17.0,73.5,70.0,75.5
30.33,0.498,-0.0216,-0.0086,0.5605,-0.122,0.0022,16.1,18.6,16.7,70.0,73.0,75.5
30.34,0.5453,-0.0216,-0.0086,0.4312,-0.1721,-0.0201,16.5,16.9,16.2,74.5,73.0,75.5
30.35,0.545,-0.022,0.0003,0.3537,0.6522,0.0003,16.0,18.3,17.8,74.5,73.0,76.0
30.36,0.5453,-0.0216,-0.0018,0.4317,0.024,0.0051,15.5,19.7,15.0,74.5,73.0,82.5
30.37,0.5453,0.0194,-0.0018,0.5053,0.0194,0.0455,15.7,15.4,17.3,74.5,76.0,82.5
30.38,0.545,0.005,-0.0018,0.6116,0.0416,0.0313,17.25,16.4,15.8,74.5,80.5,82.5
30.39,0.545,-0.0092,-0.0018,0.1897,-0.1146,-0.0909,17.25,17.4,18.1,74.5,80.5,82.5
30.4,0.5453,-0.0092,-0.0038,0.4328,-0.1777,-0.0038,18.8,17.5,20.4,74.5,80.5,89.0
30.41,0.5453,-0.0092,0.0244,0.1865,0.0193,-0.0022,15.7,21.6,20.9,74.5,80.5,82.5
30.42,0.545,-0.0092,0.0525,0.4176,0.097,0.0525,16.8,15.9,19.9,74.5,80.5,76.0
30.43,0.5453,-0.009,0.0173,0.4579,0.203,-0.0153,17.9,17.05,18.3,74.5,80.5,76.5
30.44,0.545,-0.009,0.0173,0.6053,0.1763,0.032,16.5,17.05,17.6,74.5,80.5,76.5
30.45,0.5453,-0.0092,-0.0178,0.3602,0.1204,-0.0178,15.1,18.2,18.3,74.5,80.5,77.0
30.46,0.538,-0.0092,-0.009,0.1593,0.3839,-0.0842,16.05,20.6,17.7,74.5,80.5,77.5
30.47,0.538,-0.0092,-0.0001,0.5266,-0.0343,0.013,16.05,15.7,17.1,74.5,80.5,77.5
30.48,0.5301,-0.0092,-0.0001,0.5301,0.0681,-0.0008,17.0,18.5,16.4,79.0,80.5,77.5
30.49,0.495,-0.0092,0.0176,0.5429,-0.1871,0.0176,16.7,17.5,18.9,78.5,80.5,78.0
30.5,0.4599,-0.0092,0.0032,0.3144,0.3861,-0.0344,16.4,19.9,17.6,78.5,80.5,84.0
30.51,0.4599,-0.0092,-0.0111,0.3672,0.0641,-0.0111,16.6,20.2,19.7,78.5,80.5,90.0
30.52,0.4599,-0.0092,-0.0731,0.1947,0.4147,-0.0731,18.4,22.2,19.5,78.5,80.5,70.0
30.53,0.406,-0.0378,-0.055,0.3897,-0.0378,-0.0297,17.05,19.1,18.4,78.0,85.0,78.5
30.54,0.3522,-0.0396,-0.055,0.3638,0.3894,-0.0733,15.7,20.7,15.8,80.0,77.5,78.5
30.55,0.352,-0.047,-0.046,0.4126,-0.0413,-0.055,16.1,20.1,18.9,80.0,70.0,78.5
30.56,0.3522,-0.054,-0.037,0.3726,0.0394,-0.037,16.5,19.5,22.0,80.0,74.0,87.0
30.57,0.3522,-0.054,-0.0331,0.3447,0.0002,-0.0331,20.8,20.7,22.6,80.0,74.0,91.0
30.58,0.3522,-0.054,-0.028,0.4245,-0.0095,-0.0104,19.7,18.5,19.4,80.0,74.0,84.0
30.59,0.3522,-0.054,-0.0228,0.3178,0.0143,-0.0228,15.9,22.7,21.0,80.0,74.0,77.0
30.6,0.3522,-0.054,0.0037,0.4712,-0.0454,0.0037,20.0,19.6,20.8,80.0,74.0,83.0
30.61,0.3522,-0.0667,0.0365,0.6337,-0.0667,0.0365,19.6,22.7,23.9,80.0,78.0,90.0
30.62,0.3522,-0.027,-0.049,0.3869,0.1609,-0.049,17.8,22.1,20.1,80.0,76.5,78.0
30.63,0.3148,-0.027,-0.038,0.3148,-0.2324,-0.0481,17.2,15.6,20.8,82.0,76.5,78.0
30.64,0.347,-0.027,-0.0266,0.3977,0.1429,-0.0266,19.6,18.2,21.5,79.0,76.5,78.0
30.65,0.3792,0.0127,-0.028,0.3792,0.0127,-0.028,22.0,22.4,19.8,77.0,75.0,73.0
30.66,0.376,-0.0148,-0.0587,0.435,-0.3113,-0.0172,19.25,15.4,16.6,75.5,74.0,77.5
30.67,0.376,-0.015,-0.0894,0.2306,-0.0047,-0.0894,19.25,16.8,18.0,75.5,74.0,82.0
30.68,0.3724,-0.0148,-0.0316,0.6279,-0.0489,0.0191,16.5,18.2,19.1,75.5,74.0,78.0
30.69,0.369,-0.0148,-0.0316,0.3089,0.0317,0.0152,17.7,18.4,16.4,75.5,74.0,78.0
30.7,0.3657,-0.0148,0.0261,0.3657,0.1616,0.0261,18.9,17.8,20.3,74.0,74.0,74.0
30.71,0.4347,-0.0148,0.0261,0.4925,0.0466,0.0261,16.5,18.0,18.7,72.5,74.0,74.0
30.72,0.4347,-0.0148,0.0121,0.274,0.0277,0.0121,15.0,21.5,18.8,72.5,74.0,74.0
30.73,0.4347,-0.029,0.0246,0.3331,0.1882,-0.014,15.0,21.8,17.4,72.5,74.0,79.5
30.74,0.4347,-0.0423,0.031,0.5281,-0.0423,0.0358,15.7,22.1,19.45,72.5,73.0,79.5
30.75,0.435,-0.0935,0.0372,0.5459,-0.0935,0.0372,16.4,20.4,21.5,72.5,74.0,85.0
30.76,0.4347,-0.0462,0.0162,0.407,0.2722,-0.0907,17.1,17.7,16.1,72.5,77.5,86.5
30.77,0.444,-0.0462,0.0162,0.5037,0.271,0.0355,16.65,16.5,19.2,71.0,77.5,86.5
30.78,0.4542,-0.0462,-0.0048,0.4007,-0.0998,-0.0048,16.2,18.5,21.6,74.5,77.5,88.0
30.79,0.4047,-0.0462,0.0124,0.4047,0.7169,0.0124,19.7,16.1,20.5,78.0,77.5,75.0
30.8,0.39,-0.0462,0.0129,0.2183,-0.17,-0.0683,18.15,19.1,19.4,70.0,77.5,73.0
30.81,0.3763,-0.0462,0.0129,0.2302,-0.0458,-0.0941,16.6,16.1,17.1,71.5,77.5,73.0
30.82,0.4426,-0.046,0.0134,0.5343,0.4263,0.0134,17.7,17.0,15.4,73.0,77.5,71.0
30.83,0.509,-0.0462,-0.0357,0.2847,0.2843,-0.0357,16.35,17.9,17.2,82.0,77.5,74.0
30.84,0.4834,-0.0462,0.0222,0.3492,-0.0933,0.0222,15.0,17.8,18.9,82.0,77.5,78.0
30.85,0.483,-0.0462,0.0459,0.596,0.1486,0.0459,16.7,19.8,20.0,82.0,77.5,79.0
30.86,0.4834,-0.0462,0.0164,0.4182,0.0561,0.0044,18.4,21.6,20.6,82.0,77.5,88.5
30.87,0.4324,0.0011,-0.0132,0.4324,0.0011,-0.0132,21.9,23.2,23.8,91.0,81.0,98.0
30.88,0.4024,0.0053,-0.0268,0.4363,0.0053,-0.0268,21.9,21.9,23.3,82.0,78.0,95.0
30.89,0.4024,0.0407,-0.0274,0.4411,0.034,-0.0274,20.6,20.8,19.8,82.0,74.0,81.0
30.9,0.4024,0.0761,-0.0127,0.5144,0.0761,-0.0127,16.4,18.5,21.5,82.0,70.0,83.0
30.91,0.4024,0.0545,-0.0041,0.3772,0.0249,-0.0352,18.7,20.4,18.2,82.0,75.0,85.0
30.92,0.408,0.0545,-0.0041,0.3725,0.3372,-0.0277,19.0,17.5,17.9,73.0,75.0,85.0
30.93,0.4136,0.0545,0.0045,0.5504,0.2162,0.0045,19.3,19.0,20.7,73.5,75.0,87.0
30.94,0.4136,0.0545,-0.0024,0.4742,0.291,-0.0024,19.4,15.3,22.6,73.5,75.0,82.0
30.95,0.4136,0.0329,-0.0063,0.4883,0.0329,-0.0063,18.7,23.5,21.8,73.5,80.0,90.0
30.96,0.4136,0.0528,-0.0294,0.4396,0.0195,-0.0614,19.2,22.2,19.3,73.5,79.5,82.0
30.97,0.4136,0.0528,-0.0524,0.4301,0.0562,-0.0524,17.2,17.4,17.9,73.5,79.5,74.0
30.98,0.4546,0.063,-0.0475,0.4546,-0.1166,-0.0475,16.9,19.8,20.8,74.0,79.5,89.0
30.99,0.4608,0.0727,-0.0446,0.4608,0.0727,-0.0446,18.3,22.2,22.9,71.0,79.0,92.0
31.0,0.4225,0.0781,-0.0572,0.4107,-0.0779,-0.047,17.5,19.0,20.6,70.5,76.5,89.5
31.01,0.422,0.0834,-0.0697,0.1943,0.0834,-0.0697,17.35,19.6,18.2,70.5,74.0,87.0
31.02,0.422,0.1398,-0.0365,0.3419,0.1398,-0.0377,17.35,21.0,20.4,70.5,78.0,81.5
31.03,0.422,0.0986,-0.0033,0.4514,-0.0882,-0.0033,17.35,20.0,20.2,70.5,75.0,76.0
31.04,0.4225,0.099,0.003,0.4518,0.0349,0.003,17.2,19.8,20.6,70.5,75.0,80.0
31.05,0.3842,0.0986,-0.0048,0.3842,-0.087,-0.0126,19.6,19.6,20.5,70.0,75.0,84.0
31.06,0.3426,0.0986,-0.0125,0.3969,0.1367,-0.0125,16.3,17.5,22.1,70.5,75.0,88.0
31.07,0.3009,0.0986,-0.0158,0.3009,-0.0176,-0.0399,20.8,18.2,15.7,71.0,75.0,82.5
31.08,0.3363,0.064,-0.0158,0.3558,0.0574,-0.0259,17.0,16.95,15.4,76.5,72.0,82.5
31.09,0.368,0.0292,-0.0158,0.3717,-0.0532,-0.025,17.1,15.7,15.9,82.0,77.0,82.5
31.1,0.368,0.0292,-0.0191,0.4227,0.1132,-0.0191,17.1,16.4,18.7,76.0,77.0,77.0
31.11,0.368,0.0292,-0.0102,0.4113,0.2629,0.022,17.1,19.6,17.6,76.0,77.0,77.0
31.12,0.3994,0.0292,-0.0102,0.4631,0.0994,0.0686,17.2,15.6,18.0,76.0,77.0,77.0
31.13,0.3994,0.0292,-0.0102,0.485,-0.0029,0.024,17.5,16.9,20.1,76.0,77.0,77.0
31.14,0.3994,0.0009,-0.0014,0.4176,0.0009,-0.0014,17.5,23.7,22.5,76.0,82.0,77.0
31.15,0.3994,0.0362,-0.0076,0.432,-0.1343,-0.0076,18.6,21.2,20.0,76.0,78.0,79.0
31.16,0.3994,0.0716,0.0189,0.4527,0.0716,0.0189,18.3,22.9,22.6,76.0,74.0,90.0
31.17,0.4271,0.0422,0.0009,0.4271,0.0422,-0.0024,21.4,23.1,21.0,70.0,70.0,82.5
31.18,0.4017,0.0532,-0.017,0.4017,-0.086,-0.017,20.0,22.4,21.8,84.0,81.5,75.0
31.19,0.3929,0.0532,-0.021,0.3929,-0.1347,-0.021,19.4,21.1,20.4,89.0,81.5,80.0
31.2,0.399,0.0532,0.0031,0.4451,-0.0701,0.0104,18.95,19.9,20.6,84.0,81.5,80.0
31.21,0.4058,0.0532,0.0272,0.2433,-0.1243,0.0272,18.5,21.9,19.7,84.0,81.5,80.0
31.22,0.4058,0.0532,0.0406,0.5065,0.1135,0.0406,16.6,17.7,20.8,84.0,81.5,80.0
31.23,0.4058,0.0532,0.0042,0.448,-0.0759,0.0042,18.2,21.7,20.8,84.0,81.5,91.0
31.24,0.4186,0.0532,0.0189,0.4186,-0.3127,0.0074,20.7,16.8,19.4,79.0,81.5,83.5
31.25,0.4291,0.0532,0.0189,0.4917,-0.0912,0.0252,18.1,18.8,19.2,78.5,81.5,83.5
31.26,0.4291,0.0532,0.0189,0.4757,-0.1596,0.0206,20.2,16.3,17.4,78.5,81.5,83.5
31.27,0.429,0.0532,0.0335,0.5505,-0.1433,0.0335,19.3,18.1,20.2,78.5,81.5,76.0
31.28,0.4291,0.0532,0.0359,0.4908,0.0666,-0.0302,18.4,17.5,16.8,78.5,81.5,77.0
31.29,0.4291,0.0532,0.0383,0.4741,-0.0479,0.0383,17.0,17.6,18.2,78.5,81.5,78.0
31.3,0.4396,0.0532,-0.0045,0.4396,-0.069,-0.0045,18.1,19.8,24.0,78.0,81.5,93.0
31.31,0.4186,0.0532,-0.0062,0.4186,0.3031,-0.0062,21.1,19.6,21.5,88.0,81.5,88.0
31.32,0.4784,0.0643,-0.0016,0.4784,0.0643,-0.0016,20.7,23.9,22.1,72.0,93.0,75.0
31.33,0.4622,0.0145,-0.0132,0.4258,0.0107,-0.0365,17.4,20.9,18.3,82.5,83.5,85.5
31.34,0.4622,-0.0352,-0.0247,0.4624,-0.0352,-0.0247,21.6,22.6,23.9,82.5,74.0,96.0
31.35,0.4461,-0.0379,-0.0339,0.4461,-0.0097,-0.0339,21.4,21.6,21.9,93.0,81.0,85.0
31.36,0.4519,-0.0406,-0.0275,0.4048,-0.0406,-0.0333,18.7,23.0,19.5,93.5,88.0,87.0
31.37,0.4577,0.0004,-0.0211,0.4577,0.0004,-0.0211,20.8,23.2,23.7,94.0,80.0,89.0
31.38,0.3897,-0.0795,-0.0411,0.3897,-0.0795,-0.0411,22.1,23.8,21.7,80.0,87.0,86.0
31.39,0.4065,-0.0316,-0.054,0.3924,0.2106,-0.054,19.7,18.9,19.2,75.5,79.5,72.0
31.4,0.4065,-0.0316,-0.0512,0.5257,0.0641,-0.0245,15.5,17.9,16.3,75.5,79.5,77.5
31.41,0.4065,-0.0316,-0.0484,0.3674,0.0086,-0.0484,17.7,20.0,18.8,75.5,79.5,83.0
31.42,0.4065,0.0164,-0.0457,0.4228,0.0164,-0.0263,19.8,19.5,17.3,75.5,72.0,84.5
31.43,0.4065,0.068,-0.044,0.6287,0.0032,-0.0941,17.6,22.1,18.75,75.5,77.0,84.5
31.44,0.4065,0.068,-0.043,0.3742,0.0181,-0.043,15.1,19.6,20.2,75.5,77.0,86.0
