t,u,v,w
250.07,0.4142,-0.011,-0.02805
250.08,0.4142,-0.0108,-0.02805
250.09,0.4142,-0.0108,-0.02805
250.1,0.4142,-0.0108,-0.02805
250.11,0.4142,-0.0108,-0.02805
250.12,0.4142,-0.0108,-0.02805
250.13,0.4142,-0.0274,-0.02805
250.14,0.4142,0.0162,-0.02805
250.15,0.4465,-0.0177,-0.02805
250.16,0.4788,-0.0222,-0.02805
250.17,0.4064,-0.0267,-0.02805
250.18,0.4102,-0.0072,-0.0209
250.19,0.4139,0.0122,-0.02445
250.2,0.3608,-0.0097,-0.02445
250.21,0.3818,0.0257,-0.028
250.22,0.4029,-0.0499,-0.02775
250.23,0.4079,-0.0305,-0.02775
250.24,0.4079,-0.0305,-0.02775
250.25,0.4079,-0.0305,-0.02775
250.26,0.4079,-0.0305,-0.02775
250.27,0.4079,-0.03,-0.02775
250.28,0.4079,-0.0305,-0.02775
250.29,0.4079,-0.0305,-0.02775
250.3,0.408,-0.0305,-0.02775
250.31,0.408,-0.0111,-0.02775
250.32,0.4079,-0.0193,-0.02775
250.33,0.4129,-0.0275,-0.0275
250.34,0.4248,-0.0212,-0.0456
250.35,0.4248,-0.0212,-0.0456
250.36,0.4248,-0.0212,-0.0456
250.37,0.4248,-0.015,-0.0456
250.38,0.4366,0.0087,-0.0637
250.39,0.4882,-0.0174,-0.03125
250.4,0.4568,-0.0173,-0.03125
250.41,0.441,-0.0173,-0.03125
250.42,0.4253,-0.0172,-0.03125
250.43,0.3934,-0.0113,-0.03125
250.44,0.3526,-0.011,-0.03125
250.45,0.332,-0.0113,-0.03125
250.46,0.3118,-0.0055,-0.03125
250.47,0.3591,-0.0009,-0.03125
250.48,0.3591,-0.0009,-0.03125
250.49,0.3591,0.0036,-0.03125
250.5,0.3591,-0.0001,-0.03125
250.51,0.3591,-0.0001,-0.03125
250.52,0.3591,-0.0038,-0.03125
250.53,0.3591,-0.0237,-0.03125
250.54,0.3591,-0.0237,-0.03125
250.55,0.3591,-0.0237,-0.03125
250.56,0.3591,-0.024,-0.03125
250.57,0.3591,-0.0237,-0.03125
250.58,0.3591,-0.0237,-0.03125
250.59,0.3591,-0.0237,-0.03125
250.6,0.4064,-0.0237,-0.03125
250.61,0.4022,-0.0237,-0.03125
250.62,0.4022,-0.024,-0.03125
250.63,0.4022,-0.0237,-0.03125
250.64,0.4022,-0.0237,-0.03125
250.65,0.4022,-0.0436,-0.03125
250.66,0.3979,0.0385,-0.03125
250.67,0.4363,-0.0234,-0.03125
250.68,0.4005,-0.007,-0.03125
250.69,0.4836,0.0094,-0.03125
250.7,0.5666,-0.0166,-0.03125
250.71,0.4716,-0.0166,-0.03125
250.72,0.4716,-0.0166,-0.03125
250.73,0.4716,-0.0166,-0.03125
250.74,0.4716,-0.0166,-0.03125
250.75,0.4716,-0.0166,-0.03125
250.76,0.4716,-0.0426,-0.03125
250.77,0.4716,-0.0212,-0.03125
250.78,0.4716,0.0001,-0.03125
250.79,0.4716,-0.0405,-0.03125
250.8,0.4102,-0.04,-0.03125
250.81,0.3488,-0.0405,-0.03125
250.82,0.3488,-0.0405,-0.03125
250.83,0.3488,-0.0405,-0.03125
250.84,0.3488,-0.0405,-0.03125
250.85,0.3488,-0.0405,-0.03125
250.86,0.3488,-0.0405,-0.03125
250.87,0.3488,-0.0405,-0.03125
250.88,0.349,-0.0405,-0.03125
250.89,0.349,-0.04,-0.031
250.9,0.349,-0.04,-0.031
250.91,0.349,-0.04,-0.03125
250.92,0.3488,-0.0405,-0.03125
250.93,0.3488,-0.0811,-0.03125
250.94,0.349,-0.059,-0.03125
250.95,0.3488,-0.059,-0.03125
250.96,0.3488,-0.0369,-0.03125
250.97,0.3488,-0.0293,-0.03125
250.98,0.3488,-0.0293,-0.03125
250.99,0.3488,-0.0293,-0.03125
251,0.3488,-0.0293,-0.03125
251.01,0.416,-0.0217,0.0012
251.02,0.4033,0.0253,-0.0046
251.03,0.3942,0.0097,-0.0039
251.04,0.3942,0.0097,-0.0039
251.05,0.3851,-0.0059,-0.0039
251.06,0.3095,-0.0043,-0.0039
251.07,0.3589,-0.0445,-0.0039
251.08,0.3538,-0.0417,-0.0032
251.09,0.3538,-0.1217,-0.005
251.1,0.3538,-0.0717,-0.005
251.11,0.3486,-0.0717,-0.005
251.12,0.3777,-0.0717,-0.005
251.13,0.3862,-0.0217,-0.0068
251.14,0.3653,-0.0146,-0.0029
251.15,0.3445,-0.0146,-0.0029
251.16,0.3231,-0.0146,-0.0029
251.17,0.2726,-0.0146,-0.0029
251.18,0.2222,-0.0075,-0.0029
251.19,0.2026,0.0123,-0.0029
251.2,0.2719,0.0321,-0.0029
251.21,0.3412,-0.0001,-0.0029
251.22,0.2486,-0.0102,-0.0029
251.23,0.2486,-0.0202,-0.0029
251.24,0.2486,-0.0206,-0.0029
251.25,0.2486,-0.021,-0.003
251.26,0.249,-0.021,-0.0029
251.27,0.2486,-0.021,-0.0029
251.28,0.1559,-0.0109,-0.0029
251.29,0.2128,-0.0154,-0.0029
251.3,0.2698,-0.0154,-0.0029
251.31,0.3384,-0.0199,-0.0029
251.32,0.3384,0.01,-0.0029
251.33,0.3384,0.01,-0.0029
251.34,0.3384,0.01,-0.003
251.35,0.3384,0.01,-0.0029
251.36,0.3384,0.01,-0.0029
251.37,0.3384,0.0399,-0.0029
251.38,0.3384,0.0432,-0.0029
251.39,0.3384,0.0465,-0.0029
251.4,0.3384,0.0637,-0.0029
251.41,0.3384,0.0224,-0.0029
251.42,0.3384,0.0224,-0.0029
251.43,0.3384,-0.019,-0.0029
251.44,0.3384,-0.0272,-0.0029
251.45,0.3384,-0.027,-0.003
251.46,0.3384,-0.027,-0.0029
251.47,0.3384,-0.0272,-0.0029
251.48,0.3384,-0.0272,-0.0029
251.49,0.3384,-0.0272,-0.0029
251.5,0.3384,-0.0355,-0.0029
251.51,0.3384,-0.0324,-0.0029
251.52,0.3384,-0.0471,-0.0029
251.53,0.3384,-0.0618,-0.0029
251.54,0.3384,-0.0308,-0.0029
251.55,0.338,-0.0308,-0.0029
251.56,0.3384,-0.0308,-0.0029
251.57,0.3384,-0.0308,-0.0029
251.58,0.338,-0.0308,-0.0029
251.59,0.3384,-0.0308,-0.003
251.6,0.3384,-0.031,-0.0029
251.61,0.3384,-0.0308,-0.0029
251.62,0.3384,-0.0308,-0.0029
251.63,0.3384,-0.0308,-0.0029
251.64,0.3384,-0.0308,-0.0029
251.65,0.4069,-0.0308,-0.0029
251.66,0.3733,-0.0308,-0.003
251.67,0.3398,-0.0308,-0.0029
251.68,0.3398,-0.0308,-0.003
251.69,0.3398,-0.0308,-0.0029
251.7,0.3398,-0.0308,-0.0029
251.71,0.3398,0.0001,0.001
251.72,0.3398,0.0019,-0.005
251.73,0.3398,0.0019,-0.005
251.74,0.4068,0.0037,-0.011
251.75,0.4183,0.0272,-0.02535
251.76,0.341,0.0146,-0.02535
251.77,0.3453,0.0146,-0.02535
251.78,0.427,0.0146,-0.02535
251.79,0.427,0.015,-0.02535
251.8,0.427,0.0146,-0.02535
251.81,0.427,0.0146,-0.02535
251.82,0.427,0.0019,-0.02535
251.83,0.427,-0.0132,-0.025
251.84,0.427,-0.013,-0.025
251.85,0.427,-0.013,-0.025
251.86,0.427,-0.0132,-0.02535
251.87,0.5086,-0.0132,-0.02535
251.88,0.4144,-0.0282,-0.02535
251.89,0.3202,-0.0136,-0.02535
251.9,0.358,-0.0186,-0.02535
251.91,0.3956,-0.0186,-0.02535
251.92,0.3956,-0.0186,-0.02535
251.93,0.3956,-0.0186,-0.02535
251.94,0.3956,-0.0186,-0.0397
251.95,0.3956,-0.0186,-0.03245
251.96,0.3956,-0.0186,-0.03245
251.97,0.3956,-0.0186,-0.03245
251.98,0.3956,-0.0186,-0.032
251.99,0.342,-0.0186,-0.03245
252,0.342,-0.0235,-0.03245
252.01,0.2892,-0.0224,-0.03245
252.02,0.2875,-0.0212,-0.03245
252.03,0.2875,-0.003,-0.032
252.04,0.287,-0.003,-0.032
252.05,0.2859,-0.003,-0.032
252.06,0.2876,-0.003,-0.03245
252.07,0.288,-0.003,-0.03245
252.08,0.2876,0.0153,-0.03245
252.09,0.2894,-0.0051,-0.03245
252.1,0.3386,0.0146,-0.03245
252.11,0.3386,0.0146,-0.03245
252.12,0.3386,0.0146,-0.03245
252.13,0.3879,0.0146,-0.03245
252.14,0.4106,0.0146,-0.03245
252.15,0.4106,0.0146,-0.03245
252.16,0.4106,0.0342,-0.03245
252.17,0.4106,0.0232,-0.03245
252.18,0.4106,0.0232,-0.032
252.19,0.411,0.0232,-0.032
252.2,0.4106,0.023,-0.032
252.21,0.4106,0.0232,-0.03245
252.22,0.4106,0.0232,-0.03245
252.23,0.4106,0.0232,-0.032
252.24,0.4106,0.0232,-0.03245
252.25,0.4106,0.0232,-0.03245
252.26,0.4106,0.0232,-0.03245
252.27,0.4106,0.0232,-0.03245
252.28,0.4334,0.0232,-0.03245
252.29,0.4214,0.0123,-0.0252
252.3,0.4214,0.0045,-0.0328
252.31,0.4093,-0.0018,-0.0328
252.32,0.432,-0.0018,-0.033
252.33,0.432,-0.002,-0.0328
252.34,0.432,-0.0018,-0.0404
252.35,0.4548,-0.0081,-0.01595
252.36,0.4242,-0.0092,-0.016
252.37,0.3937,-0.0092,-0.01595
252.38,0.4134,-0.0103,-0.01595
252.39,0.4332,-0.0094,-0.01595
252.4,0.3493,-0.0085,-0.01595
252.41,0.311,-0.0104,-0.01595
252.42,0.311,-0.0104,-0.01595
252.43,0.311,-0.0104,-0.01595
252.44,0.311,-0.0104,-0.01595
252.45,0.311,-0.0104,-0.01595
252.46,0.2728,-0.0123,-0.01595
252.47,0.3393,-0.0075,-0.01595
252.48,0.3393,-0.0075,-0.01595
252.49,0.3393,-0.008,-0.016
252.5,0.3393,-0.0075,-0.01595
252.51,0.3393,-0.0075,-0.01595
252.52,0.3393,-0.0075,-0.01595
252.53,0.4058,-0.0075,-0.01595
252.54,0.3651,-0.0075,-0.016
252.55,0.3651,-0.0075,-0.016
252.56,0.365,-0.008,-0.016
252.57,0.3651,-0.0075,-0.01595
252.58,0.3651,-0.0075,-0.01595
252.59,0.3651,-0.0027,-0.01595
252.6,0.3651,-0.0158,-0.01595
252.61,0.3651,-0.0158,-0.01595
252.62,0.3244,-0.0158,-0.01595
252.63,0.2357,-0.0158,-0.01595
252.64,0.147,-0.0158,-0.01595
252.65,0.1928,-0.0158,-0.01595
252.66,0.1928,-0.0158,-0.01595
252.67,0.285,-0.0158,-0.01595
252.68,0.3374,-0.0158,-0.01595
252.69,0.3374,-0.0158,-0.01595
252.7,0.3374,-0.0158,-0.01595
252.71,0.3374,-0.0158,-0.016
252.72,0.337,-0.0158,-0.01595
252.73,0.3374,-0.0158,-0.01595
252.74,0.3374,-0.0289,-0.01595
252.75,0.3897,0.0096,-0.01595
252.76,0.4146,0.0096,-0.016
252.77,0.4146,0.0096,-0.01595
252.78,0.4146,0.0096,-0.01595
252.79,0.4146,0.0481,-0.01595
252.8,0.4396,0.0164,-0.01595
252.81,0.4263,0.0164,-0.01595
252.82,0.3932,0.0164,-0.01595
252.83,0.36,-0.0152,-0.01595
252.84,0.3482,-0.0249,-0.01595
252.85,0.3364,-0.0249,-0.01595
252.86,0.3364,-0.0249,-0.01595
252.87,0.336,-0.0249,-0.01595
252.88,0.336,-0.0249,-0.01595
252.89,0.3364,-0.0249,-0.01595
252.9,0.4329,-0.0346,-0.01595
252.91,0.444,-0.046,-0.01595
252.92,0.4674,-0.0574,-0.01595
252.93,0.467,-0.0725,-0.016
252.94,0.4674,-0.059,-0.016
252.95,0.467,-0.0449,-0.01595
252.96,0.4674,-0.0299,-0.01595
252.97,0.4909,-0.0299,-0.01595
252.98,0.4461,-0.0149,-0.01595
252.99,0.4461,0.0717,-0.01595
253,0.4013,-0.0155,-0.01595
253.01,0.3548,-0.0349,-0.01595
253.02,0.3488,0.0497,-0.01595
253.03,0.3488,-0.0251,-0.01595
253.04,0.3488,-0.0251,-0.01595
253.05,0.3488,-0.0251,-0.01595
253.06,0.3488,-0.0251,-0.016
253.07,0.3488,-0.0251,-0.01595
253.08,0.3488,-0.0251,-0.016
253.09,0.3488,-0.025,-0.01595
253.1,0.3488,-0.0251,0.0085
253.11,0.3429,-0.0251,0.00355
253.12,0.3545,-0.0251,0.00355
253.13,0.3545,-0.0999,0.00355
253.14,0.3661,-0.0489,0.00355
253.15,0.2953,-0.0489,0.00355
253.16,0.2192,-0.049,0.00355
253.17,0.2192,-0.0489,-0.0014
253.18,0.1431,-0.0489,-0.01075
253.19,0.2012,-0.0489,-0.01075
253.2,0.2593,-0.0489,-0.01075
253.21,0.2593,-0.0489,-0.01075
253.22,0.2593,-0.0489,-0.01075
253.23,0.2593,-0.0489,-0.01075
253.24,0.259,-0.0489,-0.01075
253.25,0.2593,-0.0489,-0.01075
253.26,0.3102,-0.0489,-0.011
253.27,0.361,-0.0489,-0.011
253.28,0.361,-0.0489,-0.011
253.29,0.4123,-0.0489,-0.01075
253.3,0.4636,-0.0489,-0.011
253.31,0.4636,-0.0489,-0.01075
253.32,0.4636,-0.0489,-0.01075
253.33,0.4636,0.0022,-0.01075
253.34,0.464,-0.0094,-0.01075
253.35,0.4636,-0.0094,-0.01075
253.36,0.4636,-0.0094,-0.01075
253.37,0.4636,-0.0094,-0.01075
253.38,0.4636,-0.0094,-0.01075
253.39,0.5517,-0.0094,-0.01075
253.4,0.4782,-0.0094,-0.01075
253.41,0.4782,-0.0094,-0.01075
253.42,0.4782,-0.0094,-0.01075
253.43,0.478,-0.0211,-0.01075
253.44,0.4782,-0.0098,-0.01075
253.45,0.4782,-0.0098,-0.01075
253.46,0.4048,-0.0098,-0.0201
253.47,0.3808,0.0015,-0.0253
253.48,0.3459,-0.021,-0.0352
253.49,0.3974,-0.0436,-0.0352
253.5,0.3981,-0.0348,-0.0352
253.51,0.398,-0.0348,-0.035
253.52,0.398,-0.0348,-0.0352
253.53,0.3981,-0.0348,-0.0352
253.54,0.3988,-0.0259,-0.0451
253.55,0.356,-0.0353,-0.04485
253.56,0.3686,0.0162,-0.04485
253.57,0.3811,-0.0357,-0.04485
253.58,0.3155,-0.0138,-0.04485
253.59,0.3672,-0.0138,-0.04485
253.6,0.3672,-0.0138,-0.04485
253.61,0.419,0.0081,-0.0446
253.62,0.4309,-0.0029,-0.0367
253.63,0.403,0.0181,-0.0367
253.64,0.403,0.0181,-0.0367
253.65,0.403,0.0181,-0.0367
253.66,0.3752,0.0181,-0.0367
253.67,0.3909,0.0391,-0.0367
253.68,0.3875,0.0267,-0.0367
253.69,0.3841,0.0143,-0.0367
253.7,0.4098,-0.0234,-0.0367
253.71,0.4355,-0.0234,-0.0367
253.72,0.4326,-0.0234,-0.0367
253.73,0.4326,-0.0234,-0.0367
253.74,0.4326,-0.061,-0.0367
253.75,0.4326,-0.0082,-0.0367
253.76,0.4326,0.0445,-0.0367
253.77,0.4298,0.0507,-0.0288
253.78,0.4209,0.0589,0.0048
253.79,0.412,0.0589,0.0048
253.8,0.412,0.0671,0.0048
253.81,0.412,0.017,0.0048
253.82,0.412,0.017,0.0048
253.83,0.412,0.017,0.0048
253.84,0.4963,0.017,0.0048
253.85,0.5092,0.017,0.0048
253.86,0.5092,0.017,0.0048
253.87,0.509,0.017,0.0048
253.88,0.5092,0.017,0.0048
253.89,0.509,0.017,0.0048
253.9,0.5092,0.017,0.0048
253.91,0.5092,0.017,0.0048
253.92,0.522,0.017,0.0048
253.93,0.4468,0.017,0.005
253.94,0.4468,0.017,0.0048
253.95,0.3717,-0.0332,0.0048
253.96,0.3764,0.0216,0.0048
253.97,0.3764,0.0216,0.0048
253.98,0.3764,0.0216,0.0048
253.99,0.3812,0.0216,0.0048
254,0.3317,0.0764,0.0048
254.01,0.3317,0.0694,0.0048
254.02,0.3317,0.0694,0.0048
254.03,0.3317,0.0694,0.0048
254.04,0.3317,0.0694,0.0048
254.05,0.3317,0.0694,0.0048
254.06,0.2822,0.0625,0.0048
254.07,0.265,0.0253,0.0048
254.08,0.265,0.0253,0.0048
254.09,0.265,0.0253,0.0048
254.1,0.265,0.0253,0.0048
254.11,0.265,0.0253,0.0048
254.12,0.265,0.0253,0.0048
254.13,0.265,-0.0119,0.0048
254.14,0.2478,-0.0072,0.0048
254.15,0.3022,0.006,0.0048
254.16,0.3567,0.0189,0.0048
254.17,0.3251,0.0204,0.0048
254.18,0.2934,0.0204,0.0048
254.19,0.2934,0.0204,0.0048
254.2,0.2934,0.0204,0.0048
254.21,0.2934,0.0204,0.0048
254.22,0.2934,0.0219,0.0048
254.23,0.2934,-0.0101,0.005
254.24,0.2934,-0.0101,0.0048
254.25,0.2934,-0.0101,0.0048
254.26,0.2934,-0.0101,0.0048
254.27,0.2934,-0.0101,0.0048
254.28,0.2934,-0.0101,0.0048
254.29,0.2934,-0.0101,0.0048
254.3,0.2934,-0.0101,0.0048
254.31,0.2617,-0.0101,0.0048
254.32,0.3364,-0.0101,0.0048
254.33,0.411,-0.0101,0.0048
254.34,0.411,-0.0101,0.0048
254.35,0.411,-0.0101,0.0048
254.36,0.411,-0.0101,0.0048
254.37,0.411,-0.0101,0.0048
254.38,0.411,-0.01,0.0048
254.39,0.411,-0.0101,0.0048
254.4,0.411,-0.0101,0.0048
254.41,0.411,-0.0421,0.0048
254.42,0.411,-0.0276,0.0048
254.43,0.411,-0.0276,0.0048
254.44,0.411,-0.0276,0.0048
254.45,0.411,-0.0276,0.005
254.46,0.411,-0.02,0.005
254.47,0.411,-0.0132,0.0048
254.48,0.411,-0.0239,0.0048
254.49,0.411,-0.0239,0.0048
254.5,0.411,-0.0239,0.0048
254.51,0.411,-0.0239,0.0048
254.52,0.411,-0.0345,0.0048
254.53,0.411,-0.0252,0.0048
254.54,0.4395,-0.0252,0.0048
254.55,0.468,-0.0159,0.0048
254.56,0.468,-0.0297,0.0048
254.57,0.468,-0.0356,0.0048
254.58,0.468,-0.012,0.005
254.59,0.468,0.0122,0.0048
254.6,0.468,0.0122,0.0048
254.61,0.468,0.06,0.0048
254.62,0.468,0.0295,0.0048
254.63,0.468,0.0295,0.0048
254.64,0.3758,0.0295,0.0048
254.65,0.3546,-0.001,0.0048
254.66,0.4283,0.0023,0.0048
254.67,0.468,0.0056,0.0048
254.68,0.5078,0.0116,0.0048
254.69,0.4616,0.0116,0.0048
254.7,0.4616,0.0116,0.005
254.71,0.4616,0.0116,0.0048
254.72,0.462,0.0116,0.0048
254.73,0.4616,0.0116,0.0048
254.74,0.4616,0.0116,0.0048
254.75,0.4616,0.0116,0.0048
254.76,0.4616,0.0116,0.0048
254.77,0.4616,0.0116,0.0048
254.78,0.4616,0.0177,0.0048
254.79,0.4616,0.0869,0.005
254.8,0.4616,0.0869,0.0048
254.81,0.4616,0.0869,0.0048
254.82,0.4616,0.0869,0.0048
254.83,0.4616,0.0869,0.0048
254.84,0.4616,0.1561,0.0048
254.85,0.4616,0.1378,0.0048
254.86,0.4616,0.0657,0.0048
254.87,0.4616,0.0657,0.0048
254.88,0.4153,0.0657,0.0048
254.89,0.3802,-0.0064,0.0048
254.9,0.3896,0.0288,0.0384
254.91,0.3659,-0.0129,0.02795
254.92,0.3288,-0.013,0.02795
254.93,0.3288,-0.0129,0.02795
254.94,0.3288,-0.0129,0.02795
254.95,0.3288,-0.0129,0.02795
254.96,0.3288,-0.0129,0.02795
254.97,0.3288,-0.0129,0.02795
254.98,0.329,-0.0129,0.028
254.99,0.3288,-0.0129,0.028
255,0.3288,-0.0129,0.02795
255.01,0.3288,-0.0129,0.02795
255.02,0.3288,-0.0129,0.028
255.03,0.329,-0.0546,0.02795
255.04,0.3288,-0.048,0.02795
255.05,0.3288,-0.048,0.02795
255.06,0.3288,-0.042,0.02795
255.07,0.3288,-0.042,0.02795
255.08,0.3288,-0.0293,0.02795
255.09,0.3288,0.0127,0.02795
255.1,0.3288,0.0127,0.028
255.11,0.329,0.0127,0.028
255.12,0.3288,0.0127,0.02795
255.13,0.3288,0.0127,0.028
255.14,0.329,0.0127,0.02795
255.15,0.3288,0.0127,0.02795
255.16,0.3288,0.0547,0.02795
255.17,0.3288,0.0397,0.02795
255.18,0.3288,0.0397,0.02795
255.19,0.3288,0.0397,0.02795
255.2,0.3288,0.0397,0.02795
255.21,0.3288,0.0397,0.02795
255.22,0.2918,0.0247,0.02795
255.23,0.3226,0.0114,0.02795
255.24,0.3226,0.0114,0.02795
255.25,0.3226,0.0114,0.02795
255.26,0.3226,0.0114,0.02795
255.27,0.3533,0.0114,0.02795
255.28,0.3912,0.0114,0.02795
255.29,0.3912,0.0114,0.028
255.3,0.3912,0.0114,0.02795
255.31,0.4292,-0.0019,0.02795
255.32,0.4228,-0.0026,0.02795
255.33,0.4228,-0.0026,0.02795
255.34,0.4228,-0.0034,0.02795
255.35,0.4228,-0.0002,0.028
255.36,0.4228,-0.0002,0.02795
255.37,0.4228,-0.0002,0.02795
255.38,0.4228,-0.0002,0.02795
255.39,0.4228,-0.0002,0.02795
255.4,0.4228,-0.0002,0.02795
255.41,0.4228,-0.0002,0.02795
255.42,0.4228,-0.0002,0.028
255.43,0.4228,0.003,0.02795
255.44,0.4165,0.001,0.02795
255.45,0.3544,0.001,0.02795
255.46,0.2922,0.001,0.02795
255.47,0.3288,-0.001,0.02795
255.48,0.3654,-0.0023,0.02795
255.49,0.2998,-0.002,0.02795
255.5,0.2998,-0.0023,0.028
255.51,0.2998,-0.0023,0.02795
255.52,0.2998,-0.0023,0.02795
255.53,0.2913,-0.0023,0.028
255.54,0.2828,-0.0023,0.02795
255.55,0.2828,-0.0023,0.02795
255.56,0.2828,-0.0023,0.02795
255.57,0.2828,-0.0023,0.02795
255.58,0.2828,-0.0036,0.02795
255.59,0.2828,-0.0228,0.02795
255.6,0.2828,-0.0228,0.02795
255.61,0.2828,-0.0228,0.02795
255.62,0.2828,-0.0228,0.02795
255.63,0.2828,-0.042,0.02795
255.64,0.2828,-0.0077,0.02795
255.65,0.2828,0.0205,0.02795
255.66,0.2954,-0.0055,0.02795
255.67,0.3081,-0.0055,0.02795
255.68,0.3559,-0.0055,0.028
255.69,0.4037,-0.006,0.02795
255.7,0.3318,-0.0055,0.02795
255.71,0.3318,-0.0055,0.02795
255.72,0.3318,-0.0055,0.02795
255.73,0.3318,-0.0055,0.02795
255.74,0.3318,-0.0055,0.0175
255.75,0.3318,-0.0055,0.0048
255.76,0.3318,-0.0055,0.005
255.77,0.3318,-0.018,0.0048
255.78,0.3318,-0.0315,-0.0079
255.79,0.3433,-0.0357,-0.0226
255.8,0.3732,-0.0923,-0.018
255.81,0.3732,-0.047,-0.018
255.82,0.3732,-0.0374,-0.018
255.83,0.3732,-0.0374,-0.018
255.84,0.3732,-0.0279,-0.018
255.85,0.3732,-0.0103,-0.0134
255.86,0.403,-0.0263,-0.009
255.87,0.3736,-0.0263,-0.009
255.88,0.3736,-0.026,-0.0051
255.89,0.374,-0.0263,-0.0051
255.9,0.3736,-0.0263,-0.0051
255.91,0.3736,-0.0263,-0.0051
255.92,0.3736,-0.0263,-0.0051
255.93,0.3736,-0.0423,0.0032
255.94,0.3442,-0.0375,0.0038
255.95,0.3376,-0.0187,0.0038
255.96,0.3376,-0.0187,0.0038
255.97,0.3376,-0.0187,0.0038
255.98,0.3376,-0.0187,0.0038
255.99,0.3376,0.0001,0.0038
256,0.3376,-0.0365,0.0038
256.01,0.3376,-0.0443,0.0038
256.02,0.3376,-0.0443,0.0038
256.03,0.3311,-0.0443,0.0038
256.04,0.2804,-0.0443,0.0038
256.05,0.2298,-0.0443,0.0038
256.06,0.2298,-0.0443,0.0044
256.07,0.2938,-0.0521,0.00485
256.08,0.3623,-0.0448,0.00485
256.09,0.3263,-0.0374,0.00485
256.1,0.3263,-0.03,0.00485
256.11,0.2903,-0.03,0.00485
256.12,0.2675,-0.03,0.00485
256.13,0.2675,-0.03,0.00485
256.14,0.2675,-0.03,0.005
256.15,0.2675,-0.03,0.00485
256.16,0.2675,-0.03,0.00485
256.17,0.2447,-0.03,0.00485
256.18,0.2332,-0.0225,0.00485
256.19,0.2332,-0.0552,0.00485
256.2,0.2332,-0.0446,0.00485
256.21,0.2218,-0.0446,0.00485
256.22,0.218,-0.045,0.005
256.23,0.2136,-0.0446,0.00485
256.24,0.2136,-0.0446,0.00485
256.25,0.2136,-0.045,0.005
256.26,0.2136,-0.045,0.00485
256.27,0.2136,-0.0446,0.00485
256.28,0.2136,-0.045,0.00485
256.29,0.2136,-0.0446,0.00485
256.3,0.2136,-0.0446,0.00485
256.31,0.2055,-0.0339,0.005
256.32,0.2167,-0.0026,0.00485
256.33,0.2931,0.0282,0.00485
256.34,0.3694,0.0282,0.00485
256.35,0.4037,0.028,0.005
256.36,0.404,0.028,0.005
256.37,0.404,0.0282,0.005
256.38,0.4037,0.0282,0.00485
256.39,0.4037,0.0282,0.00485
256.4,0.4037,0.0282,0.00485
256.41,0.4037,0.0282,0.005
256.42,0.4037,0.0282,0.005
256.43,0.4037,0.028,0.00485
256.44,0.4037,0.0282,0.00485
256.45,0.4037,0.0282,0.00485
256.46,0.4037,0.0282,0.00485
256.47,0.4037,0.0282,0.00485
256.48,0.4037,0.0282,0.00485
256.49,0.438,0.0282,0.00485
256.5,0.3803,0.059,0.0053
256.51,0.3227,-0.0003,0.01045
256.52,0.326,-0.0003,0.01045
256.53,0.2706,-0.0003,0.01045
256.54,0.2706,-0.0003,0.01045
256.55,0.271,-0.0003,0.01045
256.56,0.2706,-0.0003,0.01045
256.57,0.2706,-0.0003,0.01045
256.58,0.2152,-0.0003,0.01045
256.59,0.2735,-0.0003,0.01045
256.6,0.3319,-0.0003,0.01045
256.61,0.332,-0.0003,0.01
256.62,0.332,-0.0003,0.01
256.63,0.332,0,0.01045
256.64,0.3319,-0.0003,0.01045
256.65,0.3319,0,0.01045
256.66,0.332,-0.0003,0.01045
256.67,0.3319,-0.0003,0.01045
256.68,0.332,0,0.01045
256.69,0.3319,-0.0003,0.01045
256.7,0.3319,0,0.01045
256.71,0.332,-0.0003,0.01045
256.72,0.3319,-0.0003,0.01045
256.73,0.3671,-0.0595,0.01045
256.74,0.4024,-0.0264,0.01045
256.75,0.4024,-0.0264,0.01045
256.76,0.4024,-0.0264,0.01045
256.77,0.3562,-0.0264,0.01045
256.78,0.3856,-0.0264,0.01045
256.79,0.3856,-0.0264,0.01045
256.8,0.3856,-0.0264,0.01
256.81,0.386,-0.026,0.01045
256.82,0.3856,-0.0264,0.01045
256.83,0.4149,-0.0264,0.01045
256.84,0.3944,-0.0264,0.01045
256.85,0.3944,-0.0264,0.01045
256.86,0.3739,-0.0264,0.01045
256.87,0.3376,-0.0264,0.01045
256.88,0.3376,-0.0264,0.01
256.89,0.3376,-0.0264,0.01045
256.9,0.3014,0.0068,0.01045
256.91,0.3344,0.0045,0.01045
256.92,0.3087,-0.008,0.01045
256.93,0.3087,-0.008,0.01045
256.94,0.3087,-0.008,0.01045
256.95,0.283,-0.008,0.01045
256.96,0.2681,-0.008,0.01045
256.97,0.2532,-0.008,0.01045
256.98,0.2532,-0.008,0.01045
256.99,0.2532,-0.008,0.01045
257,0.2532,-0.008,0.01045
257.01,0.3377,-0.0205,0.01045
257.02,0.4048,-0.0121,0.01045
257.03,0.4048,-0.0121,0.01045
257.04,0.4719,-0.0121,0.01045
257.05,0.3895,-0.0037,0.01045
257.06,0.3071,0.0201,0.0156
257.07,0.2784,0.005,0.0065
257.08,0.2498,0.005,0.006
257.09,0.25,0.005,0.0065
257.1,0.2498,0.005,0.0065
257.11,0.2498,0.005,0.0065
257.12,0.2498,0.005,0.006
257.13,0.3073,0.005,0.006
257.14,0.305,0.005,0.0065
257.15,0.3024,0.005,0.0065
