t,u,v,w,cor_u,cor_v,cor_w
4.03,0.4177,-0.04895,-0.017150000000000002,70.0,72.5,76.0
4.04,0.43174999999999997,-0.04895,-0.017150000000000002,72.0,72.5,76.0
4.05,0.43174999999999997,-0.04895,-0.0307,72.0,72.5,72.0
4.06,0.43174999999999997,-0.04895,-0.0473,72.0,72.5,80.0
4.07,0.43174999999999997,-0.04895,-0.019,72.0,72.5,92.0
4.08,0.43174999999999997,-0.04895,-0.0422,72.0,72.5,75.0
4.09,0.4458,-0.04895,-0.03125,74.0,72.5,76.0
4.1,0.4361,-0.04895,-0.0203,78.0,72.5,77.0
4.11,0.4264,-0.0359,-0.0351,82.0,72.0,93.0
4.12,0.39339999999999997,-0.06605,-0.03135,76.0,76.0,83.5
4.13,0.3604,-0.06605,-0.03135,70.0,76.0,83.5
4.14,0.37060000000000004,-0.06605,-0.03135,71.5,76.0,83.5
4.15,0.37060000000000004,-0.06605,-0.0276,71.5,76.0,74.0
4.16,0.3808,-0.0962,-0.0324,73.0,80.0,76.0
4.17,0.3941,-0.042649999999999993,-0.0417,81.5,77.5,92.0
4.18,0.4074,-0.042649999999999993,-0.0282,90.0,77.5,89.0
4.19,0.4205,-0.042649999999999993,-0.0282,85.5,77.5,89.0
4.2,0.4336,0.0109,-0.0147,81.0,75.0,86.0
4.21,0.4357,0.15015,-4.99999999999997e-05,79.0,73.5,87.0
4.22,0.4357,0.2894,0.0146,79.0,72.0,88.0
4.23,0.4357,0.2007,-0.0017500000000000007,79.0,74.5,84.5
4.24,0.4357,0.2007,-0.0017500000000000007,79.0,74.5,84.5
4.25,0.4357,0.2007,-0.0181,79.0,74.5,81.0
4.26,0.4378,0.2007,-0.0028,77.0,74.5,73.0
4.27,0.478,0.2007,-0.0192,83.0,74.5,76.0
4.28,0.478,0.2007,-0.0192,83.0,74.5,76.0
4.29,0.478,0.2007,-0.0192,83.0,74.5,76.0
4.3,0.478,0.2007,-0.0192,83.0,74.5,76.0
4.31,0.478,0.2007,-0.0356,83.0,74.5,79.0
4.32,0.478,0.2007,-0.0032,83.0,74.5,77.0
4.33,0.478,0.2007,0.0119,83.0,74.5,82.0
4.34,0.478,0.2007,0.0076500000000000005,83.0,74.5,88.0
4.35,0.5182,0.2007,0.0076500000000000005,89.0,74.5,88.0
4.36,0.4972,0.112,0.0076500000000000005,72.0,77.0,88.0
4.37,0.4717,0.06865,0.0076500000000000005,75.0,73.5,88.0
4.38,0.4717,0.06865,0.0034,75.0,73.5,94.0
4.39,0.4717,0.0253,-0.0302,75.0,70.0,91.0
4.4,0.4462,0.1397,-0.0108,78.0,73.0,81.0
4.41,0.41355,0.0993,-0.0108,77.0,75.5,81.0
4.42,0.41355,0.0589,0.0086,77.0,78.0,71.0
4.43,0.41355,0.0592,0.023649999999999997,77.0,81.0,75.0
4.44,0.41355,0.0592,0.0387,77.0,81.0,79.0
4.45,0.41355,0.0592,0.015099999999999999,77.0,81.0,79.0
4.46,0.41355,0.0592,0.015099999999999999,77.0,81.0,79.0
4.47,0.41355,0.0592,0.015099999999999999,77.0,81.0,79.0
4.48,0.41355,0.0592,-0.0085,77.0,81.0,79.0
4.49,0.3809,0.0592,-0.013,76.0,81.0,80.0
4.5,0.4148,0.0592,0.015950000000000002,77.0,81.0,76.5
4.51,0.4148,0.0592,0.0449,77.0,81.0,73.0
4.52,0.4148,0.0592,0.0271,77.0,81.0,85.0
4.53,0.4148,0.0592,0.0271,77.0,81.0,85.0
4.54,0.4148,0.0592,0.0271,77.0,81.0,85.0
4.55,0.4148,0.0592,0.0271,77.0,81.0,85.0
4.56,0.4148,0.0592,0.0271,77.0,81.0,85.0
4.57,0.4148,0.0592,0.0271,77.0,81.0,85.0
4.58,0.4487,0.0592,0.0093,78.0,81.0,97.0
4.59,0.4277,0.0592,-0.005,83.0,81.0,83.0
4.6,0.4127,0.0592,-0.0308,87.0,81.0,88.0
4.61,0.4127,0.0592,-0.0126,87.0,81.0,84.5
4.62,0.4127,0.0592,-0.0126,87.0,81.0,84.5
4.63,0.4127,0.0592,-0.0126,87.0,81.0,84.5
4.64,0.4127,0.0595,0.0056,87.0,84.0,81.0
4.65,0.3977,-0.024350000000000004,-0.0236,91.0,79.5,84.0
4.66,0.4274,-0.1082,-0.013,86.0,75.0,77.0
4.67,0.4571,-0.0606,-0.0159,81.0,74.0,90.0
4.68,0.4208,-0.0606,-0.015200000000000002,77.0,74.0,84.0
4.69,0.4208,-0.0606,-0.0145,77.0,74.0,78.0
4.7,0.4208,-0.0606,-0.04265,77.0,74.0,77.0
4.71,0.4208,-0.0606,-0.04265,77.0,74.0,77.0
4.72,0.4208,-0.0606,-0.0708,77.0,74.0,76.0
4.73,0.4208,-0.0606,-0.0459,77.0,74.0,78.0
4.74,0.3845,-0.0606,-0.0459,73.0,74.0,78.0
4.75,0.4108,-0.0606,-0.0459,77.5,74.0,78.0
4.76,0.4371,-0.0606,-0.021,82.0,74.0,80.0
4.77,0.4815,-0.0606,-0.0206,82.0,74.0,78.0
4.78,0.3493,-0.0606,-0.030100000000000002,81.5,74.0,80.5
4.79,0.2171,-0.0606,-0.030100000000000002,81.0,74.0,80.5
4.8,0.3054,-0.0606,-0.0396,78.5,74.0,83.0
4.81,0.3054,-0.0606,-0.0358,78.5,74.0,84.5
4.82,0.3054,-0.0606,-0.032,78.5,74.0,86.0
4.83,0.3054,-0.0606,-0.0394,78.5,74.0,90.0
4.84,0.3054,-0.013,-0.0954,78.5,73.0,91.0
4.85,0.3054,0.11745,-0.0422,78.5,72.0,90.0
4.86,0.3937,0.11745,-0.0266,76.0,72.0,71.0
4.87,0.4031,0.11745,-0.0575,75.5,72.0,83.0
4.88,0.4031,0.11745,-0.04395,75.5,72.0,86.5
4.89,0.4031,0.2479,-0.04395,75.5,71.0,86.5
4.9,0.4031,0.1429,-0.0304,75.5,75.0,90.0
4.91,0.4031,0.1429,-0.0576,75.5,75.0,83.0
4.92,0.4125,0.1429,-0.0385,75.0,75.0,70.0
4.93,0.5084,0.1429,-0.0199,85.0,75.0,78.5
4.94,0.45435,0.1429,-0.0013,85.5,75.0,87.0
4.95,0.4003,0.1429,-0.0079,86.0,75.0,84.0
4.96,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
4.97,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
4.98,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
4.99,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
5.0,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
5.01,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
5.02,0.43465,0.1429,0.0032499999999999994,79.0,75.0,82.0
5.03,0.43465,0.1429,0.0144,79.0,75.0,80.0
5.04,0.469,0.1429,-0.0002,72.0,75.0,76.0
5.05,0.3771,0.1429,-0.0266,81.5,75.0,80.0
5.06,0.3771,0.1429,-0.0266,81.5,75.0,80.0
5.07,0.3771,0.1429,-0.0266,81.5,75.0,80.0
5.08,0.3771,0.0379,-0.0266,81.5,79.0,80.0
5.09,0.3771,0.03685,-0.053,81.5,76.5,84.0
5.1,0.3771,0.03685,-0.018099999999999998,81.5,76.5,80.0
5.11,0.3771,0.03685,-0.018099999999999998,81.5,76.5,80.0
5.12,0.3771,0.03685,-0.018099999999999998,81.5,76.5,80.0
5.13,0.3771,0.03685,0.0168,81.5,76.5,76.0
5.14,0.3771,0.0358,0.006,81.5,74.0,89.0
5.15,0.2852,0.0121,0.01075,91.0,79.0,86.0
5.16,0.19705,0.0121,0.01075,85.0,79.0,86.0
5.17,0.19705,0.0121,0.0155,85.0,79.0,83.0
5.18,0.19705,0.0121,-0.036,85.0,79.0,88.0
5.19,0.19705,0.0121,-0.036,85.0,79.0,88.0
5.2,0.1089,0.0121,-0.0875,79.0,79.0,93.0
5.21,0.2671,0.0121,-0.046549999999999994,83.0,79.0,90.0
5.22,0.2671,0.0121,-0.046549999999999994,83.0,79.0,90.0
5.23,0.2671,0.0121,-0.0056,83.0,79.0,87.0
5.24,0.4253,-0.0116,-0.0029,87.0,84.0,83.0
5.25,0.50385,-0.1401,-0.0098,80.5,71.0,87.0
5.26,0.50385,0.1286,5.0000000000000565e-05,80.5,70.5,78.5
5.27,0.50385,0.1286,5.0000000000000565e-05,80.5,70.5,78.5
5.28,0.50385,0.1286,0.0099,80.5,70.5,70.0
5.29,0.50385,0.1286,0.0483,80.5,70.5,86.0
5.3,0.50385,0.1286,-0.0073,80.5,70.5,83.0
5.31,0.50385,0.1286,-0.0173,80.5,70.5,80.5
5.32,0.5824,0.1286,-0.0173,74.0,70.5,80.5
5.33,0.465,0.1286,-0.0273,72.0,70.5,78.0
5.34,0.3476,0.1286,-0.03025,70.0,70.5,79.0
5.35,0.3604,0.1286,-0.03025,77.0,70.5,79.0
5.36,0.38415,0.1286,-0.0332,79.5,70.5,80.0
5.37,0.38415,0.3973,-0.016,79.5,70.0,80.5
5.38,0.38415,0.1591,-0.016,79.5,73.5,80.5
5.39,0.38415,0.1591,0.0012,79.5,73.5,81.0
5.4,0.38415,0.1591,-0.015550000000000001,79.5,73.5,89.5
5.41,0.38415,0.1591,-0.0323,79.5,73.5,98.0
5.42,0.4079,0.1591,0.007949999999999999,82.0,73.5,87.5
5.43,0.42225,0.1591,0.007949999999999999,78.5,73.5,87.5
5.44,0.42225,-0.0791,0.007949999999999999,78.5,77.0,87.5
5.45,0.42225,-0.06545000000000001,0.007949999999999999,78.5,75.5,87.5
5.46,0.4366,-0.06545000000000001,0.007949999999999999,75.0,75.5,87.5
5.47,0.43589999999999995,-0.06545000000000001,0.007949999999999999,77.5,75.5,87.5
5.48,0.43589999999999995,-0.06545000000000001,0.007949999999999999,77.5,75.5,87.5
5.49,0.4352,-0.06545000000000001,0.007949999999999999,80.0,75.5,87.5
5.5,0.48375,-0.06545000000000001,0.0482,76.5,75.5,77.0
5.51,0.48375,-0.06545000000000001,-0.0292,76.5,75.5,85.0
5.52,0.48375,-0.06545000000000001,-0.01445,76.5,75.5,88.0
5.53,0.48375,-0.0518,0.0003,76.5,74.0,91.0
5.54,0.48375,-0.03675,0.0356,76.5,80.0,83.0
5.55,0.48375,-0.03675,0.02045,76.5,80.0,78.0
5.56,0.48375,-0.03675,0.02045,76.5,80.0,78.0
5.57,0.48375,-0.03675,0.0053,76.5,80.0,73.0
5.58,0.48375,-0.03675,-0.04875,76.5,80.0,72.0
5.59,0.48375,-0.03675,-0.04875,76.5,80.0,72.0
5.6,0.48375,-0.03675,-0.04875,76.5,80.0,72.0
5.61,0.48375,-0.03675,-0.04875,76.5,80.0,72.0
5.62,0.48375,-0.03675,-0.1028,76.5,80.0,71.0
5.63,0.48375,-0.03675,-0.04695,76.5,80.0,79.5
5.64,0.48375,-0.03675,-0.04695,76.5,80.0,79.5
5.65,0.48375,-0.03675,0.0089,76.5,80.0,88.0
5.66,0.48375,-0.03675,-0.02895,76.5,80.0,84.5
5.67,0.48375,-0.03675,-0.0668,76.5,80.0,81.0
5.68,0.48375,-0.03675,-0.06805,76.5,80.0,83.5
5.69,0.5323,-0.03675,-0.06805,73.0,80.0,83.5
5.7,0.5328999999999999,-0.03675,-0.0693,73.5,80.0,86.0
5.71,0.5328999999999999,-0.03675,-0.0383,73.5,80.0,80.5
5.72,0.5328999999999999,-0.03675,-0.0073,73.5,80.0,75.0
5.73,0.5335,-0.03675,-0.0004,74.0,80.0,87.0
5.74,0.5177,-0.03675,0.0101,79.5,80.0,86.0
5.75,0.5177,-0.03675,0.0206,79.5,80.0,85.0
5.76,0.5177,-0.0217,-0.0327,79.5,86.0,94.0
5.77,0.5177,0.0738,-0.02845,79.5,82.0,86.0
5.78,0.5177,0.02935,-0.02845,79.5,86.5,86.0
5.79,0.5177,0.02935,-0.0242,79.5,86.5,78.0
5.8,0.5177,0.02935,-0.01825,79.5,86.5,83.5
5.81,0.5019,-0.0151,-0.0123,85.0,91.0,89.0
5.82,0.45355,-0.01815,-0.0126,84.0,92.5,81.0
5.83,0.45355,-0.01815,-0.00475,84.0,92.5,84.0
5.84,0.45355,-0.01815,-0.00475,84.0,92.5,84.0
5.85,0.45355,-0.01815,0.0031,84.0,92.5,87.0
5.86,0.45355,-0.01815,0.0371,84.0,92.5,71.0
5.87,0.45355,-0.01815,9.99999999999994e-05,84.0,92.5,80.0
5.88,0.45355,-0.01815,-0.0369,84.0,92.5,89.0
5.89,0.4052,-0.01815,-0.02,83.0,92.5,84.0
5.9,0.4009,-0.01815,-0.019700000000000002,88.0,92.5,89.0
5.91,0.41264999999999996,-0.01815,-0.019700000000000002,93.0,92.5,89.0
5.92,0.41264999999999996,-0.01815,-0.0194,93.0,92.5,94.0
5.93,0.4244,-0.0212,-0.0306,98.0,94.0,96.0
5.94,0.4463,-0.021249999999999998,-0.0622,84.0,83.0,87.0
5.95,0.4622,-0.021249999999999998,-0.0622,80.0,83.0,87.0
5.96,0.4622,-0.021249999999999998,-0.0938,80.0,83.0,78.0
5.97,0.4781,-0.021249999999999998,-0.0302,76.0,83.0,82.0
5.98,0.45115000000000005,-0.021249999999999998,-0.0437,85.5,83.0,70.0
5.99,0.45115000000000005,-0.0213,-0.047,85.5,72.0,89.0
6.0,0.45115000000000005,0.0049499999999999995,-0.0445,85.5,78.5,86.5
6.01,0.45115000000000005,0.0049499999999999995,-0.0445,85.5,78.5,86.5
6.02,0.45115000000000005,0.0312,-0.0445,85.5,85.0,86.5
6.03,0.45115000000000005,0.04405,-0.0445,85.5,79.5,86.5
6.04,0.45115000000000005,0.04405,-0.042,85.5,79.5,84.0
6.05,0.45115000000000005,0.04405,0.011,85.5,79.5,97.0
6.06,0.4242,0.04405,0.0030499999999999998,95.0,79.5,86.0
6.07,0.44155,0.04405,0.0030499999999999998,84.5,79.5,86.0
6.08,0.44155,0.04405,-0.0049,84.5,79.5,75.0
6.09,0.44155,0.04405,-0.0353,84.5,79.5,82.0
6.1,0.4589,0.0569,0.0033,74.0,74.0,73.0
6.11,0.4677,0.03195,-0.0407,73.0,73.0,77.0
6.12,0.4677,0.007,0.0052,73.0,72.0,83.0
6.13,0.4677,0.02915,0.02495,73.0,74.0,78.5
6.14,0.4677,0.02915,0.02495,73.0,74.0,78.5
6.15,0.4677,0.02915,0.02495,73.0,74.0,78.5
6.16,0.4677,0.02915,0.02495,73.0,74.0,78.5
6.17,0.4677,0.02915,0.0447,73.0,74.0,74.0
6.18,0.4677,0.02915,0.011949999999999999,73.0,74.0,78.0
6.19,0.4677,0.02915,-0.0208,73.0,74.0,82.0
6.2,0.4677,0.02915,-0.0317,73.0,74.0,78.0
6.21,0.4765,0.02915,-0.011099999999999999,72.0,74.0,83.0
6.22,0.50995,0.02915,0.0095,74.5,74.0,88.0
6.23,0.50995,0.0513,-0.0466,74.5,76.0,92.0
6.24,0.50995,-0.13565,-0.040150000000000005,74.5,73.5,81.5
6.25,0.50995,-0.13565,-0.040150000000000005,74.5,73.5,81.5
6.26,0.50995,-0.13565,-0.040150000000000005,74.5,73.5,81.5
6.27,0.50995,-0.13565,-0.0337,74.5,73.5,71.0
6.28,0.5434,-0.13565,-0.04,77.0,73.5,71.0
6.29,0.45525,-0.13565,-0.04,73.5,73.5,71.0
6.3,0.45525,-0.3226,-0.04,73.5,71.0,71.0
6.31,0.45525,-0.17845,-0.04,73.5,73.0,71.0
6.32,0.45525,-0.17845,-0.0463,73.5,73.0,71.0
6.33,0.45525,-0.17845,0.0273,73.5,73.0,74.0
6.34,0.45525,-0.17845,0.0334,73.5,73.0,73.0
6.35,0.45525,-0.17845,0.0334,73.5,73.0,73.0
6.36,0.45525,-0.17845,0.0334,73.5,73.0,73.0
6.37,0.45525,-0.17845,0.0395,73.5,73.0,72.0
6.38,0.45525,-0.17845,0.0383,73.5,73.0,71.0
6.39,0.3671,-0.17845,0.0383,70.0,73.0,71.0
6.4,0.3395,-0.17845,0.0383,74.0,73.0,71.0
6.41,0.3395,-0.17845,0.0383,74.0,73.0,71.0
6.42,0.3119,-0.17845,0.0383,78.0,73.0,71.0
6.43,0.37635,-0.17845,0.0371,86.0,73.0,70.0
6.44,0.37635,-0.17845,-0.01015,86.0,73.0,81.5
6.45,0.37635,-0.17845,-0.0574,86.0,73.0,93.0
6.46,0.37635,-0.0343,-0.0286,86.0,75.0,82.5
6.47,0.37635,0.0016000000000000007,-0.0286,86.0,77.5,82.5
6.48,0.37635,0.0375,-0.0286,86.0,80.0,82.5
6.49,0.4408,-0.005899999999999999,-0.0286,94.0,75.5,82.5
6.5,0.43520000000000003,-0.005899999999999999,0.0002,86.5,75.5,72.0
6.51,0.43520000000000003,-0.005899999999999999,-0.026000000000000002,86.5,75.5,74.5
6.52,0.43520000000000003,-0.0493,-0.026000000000000002,86.5,71.0,74.5
6.53,0.43520000000000003,0.0883,-0.026000000000000002,86.5,74.0,74.5
6.54,0.43520000000000003,0.1074,-0.0522,86.5,78.0,77.0
6.55,0.43520000000000003,0.1074,-0.0377,86.5,78.0,82.0
6.56,0.43520000000000003,0.1074,-0.0289,86.5,78.0,83.0
6.57,0.43520000000000003,0.1074,-0.0289,86.5,78.0,83.0
6.58,0.4296,0.1074,-0.0201,79.0,78.0,84.0
6.59,0.439,0.1074,-0.0022000000000000006,76.5,78.0,87.5
6.6,0.439,0.1265,0.0157,76.5,82.0,91.0
6.61,0.4484,0.4027,0.0007,74.0,89.0,82.0
6.62,0.4233,0.2105,-0.0104,70.0,89.0,87.0
6.63,0.4175,0.0183,-0.0287,80.0,89.0,84.0
6.64,0.4175,0.02025,0.0029,80.0,91.0,80.0
6.65,0.4175,0.0222,-0.0099,80.0,93.0,86.0
6.66,0.4175,0.0048000000000000004,-0.0109,80.0,95.5,73.0
6.67,0.4175,0.0048000000000000004,0.0032499999999999994,80.0,95.5,84.0
6.68,0.4175,0.0048000000000000004,0.0032499999999999994,80.0,95.5,84.0
6.69,0.4175,0.0048000000000000004,0.0032499999999999994,80.0,95.5,84.0
6.7,0.4175,0.0048000000000000004,0.0174,80.0,95.5,95.0
6.71,0.4117,-0.0126,0.0049,90.0,98.0,99.0
6.72,0.4322,0.0071,-0.0033,79.0,91.0,87.0
6.73,0.4374,0.0268,-0.005,87.5,84.0,96.0
6.74,0.4426,-0.0151,-0.0086,96.0,95.0,80.0
6.75,0.4342,-0.044000000000000004,-0.019700000000000002,71.0,86.5,85.0
6.76,0.4736,-0.044000000000000004,-0.019700000000000002,73.5,86.5,85.0
6.77,0.4736,-0.044000000000000004,-0.019700000000000002,73.5,86.5,85.0
6.78,0.513,-0.044000000000000004,-0.019700000000000002,76.0,86.5,85.0
6.79,0.45775,-0.044000000000000004,-0.019700000000000002,79.5,86.5,85.0
6.8,0.45775,-0.044000000000000004,-0.0308,79.5,86.5,90.0
6.81,0.45775,-0.0729,0.0047,79.5,78.0,74.0
6.82,0.4025,-0.023650000000000004,-0.0009,83.0,75.0,84.0
6.83,0.4112,-0.023650000000000004,-0.0065,76.0,75.0,91.0
6.84,0.44475,-0.023650000000000004,-0.0073,75.0,75.0,81.0
6.85,0.44475,-0.023650000000000004,-0.0029,75.0,75.0,71.0
6.86,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.87,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.88,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.89,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.9,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.91,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.92,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.93,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.94,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.95,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.96,0.44475,-0.023650000000000004,0.0015500000000000002,75.0,75.0,73.5
6.97,0.4783,-0.023650000000000004,0.0015500000000000002,74.0,75.0,73.5
6.98,0.4786,-0.023650000000000004,0.006,80.0,75.0,76.0
6.99,0.4786,-0.023650000000000004,-0.01005,80.0,75.0,76.0
7.0,0.4786,-0.023650000000000004,-0.01005,80.0,75.0,76.0
7.01,0.4786,-0.023650000000000004,-0.01005,80.0,75.0,76.0
7.02,0.4786,-0.023650000000000004,-0.0261,80.0,75.0,76.0
7.03,0.4789,0.0256,-0.0178,86.0,72.0,82.0
7.04,0.42585,0.0454,-0.0279,85.0,79.0,85.5
7.05,0.3728,0.046950000000000006,-0.0279,84.0,75.0,85.5
7.06,0.41425,0.046950000000000006,-0.038,82.0,75.0,89.0
7.07,0.41425,0.046950000000000006,-0.028900000000000002,82.0,75.0,81.5
7.08,0.41425,0.046950000000000006,-0.028900000000000002,82.0,75.0,81.5
7.09,0.41425,0.0485,-0.028900000000000002,82.0,71.0,81.5
7.1,0.4557,0.0504,-0.0198,80.0,78.5,74.0
7.11,0.47104999999999997,0.0504,0.01265,76.0,78.5,73.5
7.12,0.47104999999999997,0.0504,0.0451,76.0,78.5,73.0
7.13,0.47104999999999997,0.0504,0.0254,76.0,78.5,88.0
7.14,0.47104999999999997,0.0504,-0.0179,76.0,78.5,89.0
7.15,0.47104999999999997,0.0523,-0.0247,76.0,86.0,86.0
7.16,0.47104999999999997,0.048,-0.01455,76.0,86.0,82.5
7.17,0.47104999999999997,0.048,-0.01455,76.0,86.0,82.5
7.18,0.47104999999999997,0.048,-0.0044,76.0,86.0,79.0
7.19,0.47104999999999997,0.048,-0.014750000000000001,76.0,86.0,74.5
7.2,0.47104999999999997,0.048,-0.0251,76.0,86.0,70.0
7.21,0.47104999999999997,0.0437,-0.0349,76.0,86.0,78.0
7.22,0.47104999999999997,0.011200000000000002,0.007599999999999999,76.0,78.0,79.0
7.23,0.47104999999999997,0.011200000000000002,0.0501,76.0,78.0,80.0
7.24,0.47104999999999997,0.011200000000000002,-0.0261,76.0,78.0,85.0
7.25,0.47104999999999997,0.011200000000000002,-0.04,76.0,78.0,85.0
7.26,0.47104999999999997,0.011200000000000002,-0.0539,76.0,78.0,85.0
7.27,0.47104999999999997,0.011200000000000002,-0.0299,76.0,78.0,78.0
7.28,0.4864,0.011200000000000002,-0.0165,72.0,78.0,88.0
7.29,0.40065,0.011200000000000002,-0.03655,79.5,78.0,83.5
7.3,0.40065,0.011200000000000002,-0.03655,79.5,78.0,83.5
7.31,0.40065,0.011200000000000002,-0.03655,79.5,78.0,83.5
7.32,0.40065,0.011200000000000002,-0.0566,79.5,78.0,79.0
7.33,0.40065,0.011200000000000002,-0.04135,79.5,78.0,80.5
7.34,0.3149,0.011200000000000002,-0.04135,87.0,78.0,80.5
7.35,0.40105,0.011200000000000002,-0.04135,83.0,78.0,80.5
7.36,0.40105,0.011200000000000002,-0.04135,83.0,78.0,80.5
7.37,0.40105,0.011200000000000002,-0.04135,83.0,78.0,80.5
7.38,0.40105,-0.0213,-0.0261,83.0,70.0,82.0
7.39,0.40105,-0.0106,-0.0412,83.0,74.5,76.0
7.4,0.40105,-0.0106,-0.0563,83.0,74.5,70.0
7.41,0.40105,0.0001,-0.0228,83.0,79.0,75.0
7.42,0.40105,-0.02225,0.0107,83.0,77.0,80.0
7.43,0.40105,-0.0446,-0.0323,83.0,75.0,79.0
7.44,0.40105,-0.02955,-0.0323,83.0,74.5,79.0
7.45,0.40105,-0.02955,-0.0323,83.0,74.5,79.0
7.46,0.40105,-0.02955,-0.0323,83.0,74.5,79.0
7.47,0.4872,-0.02955,-0.0323,79.0,74.5,79.0
7.48,0.44984999999999997,-0.02955,-0.0323,85.0,74.5,79.0
7.49,0.44984999999999997,-0.02955,-0.0753,85.0,74.5,78.0
7.5,0.44984999999999997,-0.02955,-0.0078,85.0,74.5,81.0
7.51,0.4125,-0.02955,-0.0431,91.0,74.5,78.0
7.52,0.39344999999999997,-0.02955,-0.0427,82.0,74.5,70.0
7.53,0.39344999999999997,-0.02955,-0.04425,82.0,74.5,77.5
7.54,0.39344999999999997,-0.02955,-0.04425,82.0,74.5,77.5
7.55,0.39344999999999997,-0.02955,-0.04425,82.0,74.5,77.5
7.56,0.39344999999999997,-0.02955,-0.04425,82.0,74.5,77.5
7.57,0.39344999999999997,-0.02955,-0.04425,82.0,74.5,77.5
7.58,0.3744,-0.02955,-0.0458,73.0,74.5,85.0
7.59,0.4389,-0.02955,-0.0396,91.0,74.5,73.0
7.6,0.4369,-0.02955,-0.0206,91.5,74.5,77.0
7.61,0.4369,-0.02955,0.0063500000000000015,91.5,74.5,78.0
7.62,0.4369,-0.02955,0.0063500000000000015,91.5,74.5,78.0
7.63,0.4369,-0.02955,0.0063500000000000015,91.5,74.5,78.0
7.64,0.4369,-0.02955,0.0063500000000000015,91.5,74.5,78.0
7.65,0.4369,-0.02955,0.0333,91.5,74.5,79.0
7.66,0.4369,-0.0145,0.0195,91.5,74.0,97.0
7.67,0.4349,0.01625,0.0099,92.0,79.0,90.0
7.68,0.4394,0.01625,0.0073,87.0,79.0,88.0
7.69,0.4439,0.01625,0.00595,82.0,79.0,82.5
7.7,0.39680000000000004,0.01625,0.00595,76.5,79.0,82.5
7.71,0.39680000000000004,0.01625,0.00595,76.5,79.0,82.5
7.72,0.39680000000000004,0.01625,0.0046,76.5,79.0,77.0
7.73,0.39680000000000004,0.01625,0.00725,76.5,79.0,76.0
7.74,0.39680000000000004,0.01625,0.00725,76.5,79.0,76.0
7.75,0.39680000000000004,0.01625,0.00725,76.5,79.0,76.0
7.76,0.39680000000000004,0.047,0.00725,76.5,84.0,76.0
7.77,0.39680000000000004,0.03655,0.0099,76.5,80.0,75.0
7.78,0.3497,0.03655,-0.0195,71.0,80.0,76.0
7.79,0.39405,0.0261,-0.0489,72.0,76.0,77.0
7.8,0.39405,0.029400000000000003,-0.0347,72.0,81.5,79.0
7.81,0.4384,0.029400000000000003,-0.0077,73.0,81.5,80.0
7.82,0.3645,0.029400000000000003,-0.0405,71.0,81.5,75.0
7.83,0.39859999999999995,0.029400000000000003,-0.03765,76.5,81.5,85.5
7.84,0.4327,0.029400000000000003,-0.0348,82.0,81.5,96.0
7.85,0.5543,0.029400000000000003,-0.0311,76.0,81.5,79.0
7.86,0.5543,0.029400000000000003,-0.0086,76.0,81.5,77.5
7.87,0.5543,0.029400000000000003,-0.0086,76.0,81.5,77.5
7.88,0.5543,0.0327,0.0139,76.0,87.0,76.0
7.89,0.5543,-0.00255,-0.013349999999999999,76.0,82.5,78.5
7.9,0.6759,-0.00255,-0.013349999999999999,70.0,82.5,78.5
7.91,0.5316,-0.00255,-0.013349999999999999,76.5,82.5,78.5
7.92,0.5316,-0.00255,-0.013349999999999999,76.5,82.5,78.5
7.93,0.5316,-0.00255,-0.013349999999999999,76.5,82.5,78.5
7.94,0.5316,-0.00255,-0.013349999999999999,76.5,82.5,78.5
7.95,0.3873,-0.00255,-0.013349999999999999,83.0,82.5,78.5
7.96,0.402,-0.00255,-0.013349999999999999,84.0,82.5,78.5
7.97,0.402,-0.00255,-0.013349999999999999,84.0,82.5,78.5
7.98,0.402,-0.0378,-0.0406,84.0,78.0,81.0
7.99,0.4167,-0.0745,-0.04425,85.0,71.0,78.5
8.0,0.3988,0.016400000000000005,-0.04425,80.0,71.5,78.5
8.01,0.39915,0.016400000000000005,-0.04425,79.5,71.5,78.5
8.02,0.39915,0.016400000000000005,-0.04425,79.5,71.5,78.5
8.03,0.39915,0.016400000000000005,-0.0479,79.5,71.5,76.0
8.04,0.39915,0.016400000000000005,-0.03155,79.5,71.5,80.0
8.05,0.39915,0.016400000000000005,-0.0152,79.5,71.5,84.0
