t,u,v,w
180.22,0.432,0.2787,-0.0206
180.23,0.432,0.2132,-0.0023
180.24,0.432,0.1478,0.0112
180.25,0.432,0.0549,0.0248
180.26,0.432,-0.038,-0.0045
180.27,0.432,-0.0931,-0.0338
180.28,0.432,-0.0931,-0.0197
180.29,0.432,-0.0438,-0.0056
180.3,0.381,0.0054,-0.0299
180.31,0.3885,0.0259,-0.0319
180.32,0.351,-0.028,-0.0321
180.33,0.351,0.0192,-0.006
180.34,0.351,0.0396,-0.006
180.35,0.351,0.0601,-0.006
180.36,0.332,0.015,-0.006
180.37,0.3136,-0.0304,0.02
180.38,0.2888,-0.0304,-0.0272
180.39,0.289,-0.0304,-0.0272
180.4,0.289,-0.121,-0.0272
180.41,0.2888,-0.0634,-0.0272
180.42,0.2888,0.0069,-0.0272
180.43,0.289,0.0771,-0.0272
180.44,0.289,0.0771,-0.0272
180.45,0.289,0.1036,-0.0272
180.46,0.289,0.13,-0.0272
180.47,0.2888,0.1297,-0.0272
180.48,0.313,0.1297,-0.0272
180.49,0.313,0.0804,-0.033
180.5,0.3369,0.0311,-0.0388
180.51,0.4099,0.0311,-0.0388
180.52,0.4092,0.0311,-0.0388
180.53,0.409,0.1082,-0.0388
180.54,0.4092,0.0541,-0.0032
180.55,0.4092,0.0541,-0.0633
180.56,0.4086,0.0541,-0.0413
180.57,0.4048,0.0541,-0.0413
180.58,0.4048,0.0541,-0.0413
180.59,0.4048,0.0,-0.0193
180.6,0.4048,-0.0112,-0.0265
180.61,0.4048,-0.0112,-0.032
180.62,0.405,-0.0112,-0.032
180.63,0.4048,-0.0112,-0.032
180.64,0.4048,-0.0112,-0.032
180.65,0.4048,-0.0112,-0.032
180.66,0.4048,-0.0112,-0.032
180.67,0.4048,-0.0223,-0.0375
180.68,0.4048,0.0071,-0.0364
180.69,0.401,0.0364,-0.0458
180.7,0.3899,0.0327,-0.0553
180.71,0.3788,0.0459,-0.0546
180.72,0.3734,0.0459,-0.054
180.73,0.373,0.0459,-0.0538
180.74,0.3734,0.0459,-0.0255
180.75,0.3734,0.0459,0.0028
180.76,0.3734,0.0459,-0.0078
180.77,0.3681,0.0459,-0.0078
180.78,0.4088,0.0459,-0.013
180.79,0.4088,0.0459,-0.0183
180.8,0.409,0.0591,-0.009
180.81,0.4088,0.0566,-0.0106
180.82,0.4495,0.0566,-0.028
180.83,0.4184,0.0566,-0.028
180.84,0.4184,0.0566,-0.0454
180.85,0.4184,0.054,-0.0206
180.86,0.3874,0.053,-0.0034
180.87,0.4113,0.053,-0.0034
180.88,0.4352,0.053,-0.0034
180.89,0.4342,0.053,-0.0034
180.9,0.4333,0.052,0.0138
180.91,0.4866,0.13,0.0304
180.92,0.54,0.2079,0.0304
180.93,0.5397,0.2959,0.0304
180.94,0.5534,0.2959,0.0471
180.95,0.567,0.3839,0.0258
180.96,0.4878,0.3209,0.0258
180.97,0.422,0.2474,0.0258
180.98,0.3563,0.1738,0.0045
180.99,0.3563,0.0885,-0.0249
181.0,0.3833,0.0885,-0.0362
181.01,0.367,0.0032,-0.0368
181.02,0.367,0.0032,-0.0313
181.03,0.367,0.0032,-0.0141
181.04,0.367,0.0032,-0.0141
181.05,0.367,0.0032,-0.0141
181.06,0.367,0.0032,0.0031
181.07,0.367,0.0032,0.0211
181.08,0.367,0.033,-0.0243
181.09,0.3507,0.0264,-0.015
181.1,0.3738,0.0264,-0.015
181.11,0.3405,0.0264,-0.015
181.12,0.3072,0.0264,-0.015
181.13,0.364,0.0264,-0.015
181.14,0.4201,0.0264,-0.0056
181.15,0.3889,0.0264,-0.0027
181.16,0.391,0.0264,-0.0027
181.17,0.394,0.0264,-0.0027
181.18,0.394,0.0197,-0.0027
181.19,0.394,0.06,0.0002
181.2,0.394,0.1002,0.0063
181.21,0.397,0.1811,0.0063
181.22,0.3992,0.262,0.0124
181.23,0.414,0.3052,0.0059
181.24,0.3978,0.3484,0.0057
181.25,0.3815,0.273,0.0057
181.26,0.399,0.1957,0.0055
181.27,0.4164,0.1184,-0.0004
181.28,0.396,0.0581,-0.0221
181.29,0.396,-0.0022,-0.0281
181.3,0.386,0.0054,-0.0341
181.31,0.3755,0.0054,-0.0288
181.32,0.3615,0.0054,-0.026
181.33,0.379,0.0054,-0.0234
181.34,0.3959,0.005,-0.0103
181.35,0.3959,0.0054,0.0028
181.36,0.3959,0.0129,0.0008
181.37,0.4303,0.0959,0.0008
181.38,0.4632,0.1789,0.0008
181.39,0.4632,0.2258,0.0008
181.4,0.4632,0.2728,0.0008
181.41,0.4632,0.2006,0.0008
181.42,0.4961,0.1285,0.0008
181.43,0.4558,0.1285,0.0008
181.44,0.4363,0.1285,0.001
181.45,0.436,0.1285,0.0008
181.46,0.436,0.1285,0.0008
181.47,0.4363,0.1968,0.0008
181.48,0.4168,0.1266,-0.0013
181.49,0.3459,0.0563,-0.0028
181.5,0.386,0.1324,-0.0028
181.51,0.4261,0.2084,-0.0028
181.52,0.4261,0.2844,-0.0028
181.53,0.4261,0.3604,-0.0028
181.54,0.4261,0.36,-0.0028
181.55,0.4261,0.3029,-0.0044
181.56,0.5063,0.2458,0.003
181.57,0.491,0.2458,0.0104
181.58,0.491,0.246,0.0281
181.59,0.491,0.2458,0.0458
181.6,0.491,0.2458,-0.0038
181.61,0.491,0.2458,-0.0038
181.62,0.4756,0.2458,-0.0038
181.63,0.4262,0.2458,-0.0038
181.64,0.4262,0.246,-0.0038
181.65,0.4262,0.2458,-0.0038
181.66,0.4262,0.2458,-0.0038
181.67,0.4262,0.2458,-0.0038
181.68,0.4262,0.246,-0.0038
181.69,0.4262,0.2458,-0.0533
181.7,0.3767,0.2458,-0.0202
181.71,0.3721,0.2458,-0.0121
181.72,0.3691,0.2458,-0.0121
181.73,0.3691,0.2458,-0.0121
181.74,0.3691,0.2458,-0.0121
181.75,0.368,0.2458,-0.012
181.76,0.3661,0.2458,-0.0121
181.77,0.37,0.2458,-0.0121
181.78,0.3748,0.1975,-0.004
181.79,0.3748,0.1491,0.0187
181.8,0.3748,0.0781,-0.0228
181.81,0.375,0.0781,-0.0228
181.82,0.3748,0.0071,-0.0143
181.83,0.3834,0.0374,-0.0173
181.84,0.4181,-0.0035,-0.0226
181.85,0.3828,0.0164,-0.0226
181.86,0.3828,0.0164,-0.028
181.87,0.3475,0.0164,-0.025
181.88,0.3977,0.0164,-0.022
181.89,0.4042,0.0364,-0.026
181.9,0.4317,0.0233,-0.0439
181.91,0.4317,0.026,-0.0439
181.92,0.4592,0.026,-0.0439
181.93,0.4216,0.0284,-0.0619
181.94,0.3841,0.0113,-0.0389
181.95,0.3757,0.0113,-0.0502
181.96,0.3673,0.0113,-0.0359
181.97,0.3589,-0.0058,-0.0448
181.98,0.3681,0.0018,-0.031
181.99,0.3226,0.0018,-0.031
182.0,0.2772,0.0018,-0.0172
182.01,0.3264,0.0018,-0.0085
182.02,0.3755,0.0094,-0.0113
182.03,0.3713,-0.0653,-0.0164
182.04,0.3777,-0.14,-0.0135
182.05,0.3777,-0.14,-0.008
182.06,0.3777,-0.0717,-0.008
182.07,0.3777,-0.072,-0.002
182.08,0.3841,-0.0717,-0.0012
182.09,0.3507,-0.049,0.0292
182.1,0.3507,-0.0264,0.009
182.11,0.3507,-0.0264,-0.0104
182.12,0.3173,-0.0979,-0.0094
182.13,0.3595,-0.0374,-0.0083
182.14,0.3688,0.0232,0.0075
182.15,0.369,0.0232,-0.0085
182.16,0.3688,0.0232,-0.0142
182.17,0.3782,0.0232,-0.006
182.18,0.368,0.0232,0.0022
182.19,0.3577,0.0232,-0.0035
182.2,0.3235,-0.0272,-0.0146
182.21,0.3844,0.0522,-0.015
182.22,0.3728,0.1317,-0.015
182.23,0.3728,0.127,-0.0258
182.24,0.3612,0.1218,-0.0299
182.25,0.2877,0.0426,-0.034
182.26,0.2877,-0.0365,-0.046
182.27,0.251,-0.0365,-0.046
182.28,0.2142,-0.0365,-0.0573
182.29,0.2824,-0.0365,-0.04
182.3,0.3505,-0.05,-0.0219
182.31,0.3505,-0.0636,-0.0352
182.32,0.3505,-0.0636,-0.0485
182.33,0.3505,-0.0636,0.003
182.34,0.3505,-0.0278,0.0019
182.35,0.3505,0.0079,0.0008
182.36,0.4169,-0.0519,0.0132
182.37,0.4833,-0.043,0.0111
182.38,0.4833,-0.043,0.005
182.39,0.4799,-0.043,0.005
182.4,0.4168,-0.0346,-0.0016
182.41,0.3537,-0.0174,-0.0192
182.42,0.3822,0.001,-0.0177
182.43,0.3276,-0.0238,-0.0317
182.44,0.273,-0.0485,-0.0321
182.45,0.3556,-0.0694,-0.0051
182.46,0.4382,-0.0694,-0.0098
182.47,0.4024,-0.0694,0.0062
182.48,0.3666,-0.0694,0.0062
182.49,0.379,-0.0902,0.006
182.5,0.3915,-0.0223,0.0062
182.51,0.391,-0.022,0.0062
182.52,0.391,-0.022,0.0062
182.53,0.391,-0.022,0.0062
182.54,0.391,-0.022,0.0221
182.55,0.3915,-0.0223,-0.01
182.56,0.3915,0.0456,-0.006
182.57,0.3915,0.089,-0.0024
182.58,0.3915,0.089,0.0053
182.59,0.391,0.1319,0.0189
182.6,0.391,0.1034,0.0128
182.61,0.391,0.075,0.0067
182.62,0.3915,0.118,0.0024
182.63,0.3915,0.1608,-0.0019
182.64,0.3915,0.0977,0.0072
182.65,0.3915,0.0346,0.012
182.66,0.3915,0.0414,0.0164
182.67,0.3915,0.0482,-0.005
182.68,0.4164,0.0866,0.0104
182.69,0.436,0.087,0.0006
182.7,0.4556,0.0866,0.0064
182.71,0.4062,0.1251,0.006
182.72,0.3568,0.099,0.0064
182.73,0.3074,0.099,0.0122
182.74,0.258,0.099,-0.0299
182.75,0.258,0.0726,-0.03
182.76,0.336,0.0797,-0.0299
182.77,0.336,0.0868,-0.0299
182.78,0.4142,0.0804,-0.072
182.79,0.4142,0.0804,-0.0593
182.8,0.4142,0.0804,-0.0593
182.81,0.4413,0.0741,-0.0593
182.82,0.4684,0.1008,-0.0466
182.83,0.4684,0.1274,-0.0258
182.84,0.4684,0.101,-0.0176
182.85,0.4207,0.0748,-0.0284
182.86,0.4026,0.0393,-0.0253
182.87,0.4277,0.0378,-0.0033
182.88,0.426,0.0378,-0.0081
182.89,0.424,0.0378,-0.013
182.9,0.4202,0.0378,-0.0016
182.91,0.4153,0.0378,-0.036
182.92,0.3964,0.0378,-0.036
182.93,0.3776,0.0378,-0.053
182.94,0.377,0.0378,-0.0704
182.95,0.3766,0.0378,-0.0486
182.96,0.3756,0.0378,-0.0268
182.97,0.3909,0.0364,-0.0368
182.98,0.3887,0.0973,-0.0218
182.99,0.3959,0.0973,-0.0218
183.0,0.392,0.0973,-0.0218
183.01,0.392,0.0973,-0.0218
183.02,0.392,0.0973,-0.0218
183.03,0.392,0.0973,-0.0218
183.04,0.3881,0.0973,-0.0218
183.05,0.445,0.097,-0.0218
183.06,0.445,0.0973,-0.0218
183.07,0.502,0.0973,-0.0218
183.08,0.4673,0.097,-0.0069
183.09,0.4326,0.0973,0.004
183.1,0.4659,0.0973,0.015
183.11,0.5255,0.0973,0.019
183.12,0.4406,0.128,0.019
183.13,0.3558,0.128,0.019
183.14,0.271,0.1582,0.023
183.15,0.1862,0.097,0.0346
183.16,0.1862,0.0734,0.0166
183.17,0.1862,0.0498,0.0166
183.18,0.1862,0.0877,0.0166
183.19,0.186,0.1256,-0.0015
183.2,0.1862,0.0884,-0.016
183.21,0.1862,0.088,-0.016
183.22,0.249,0.088,-0.016
183.23,0.3118,0.0884,-0.016
183.24,0.2705,0.0511,-0.016
183.25,0.2705,0.0844,-0.016
183.26,0.2705,0.0844,-0.016
183.27,0.2705,0.0844,-0.016
183.28,0.2705,0.0844,-0.016
183.29,0.2292,0.0844,-0.016
183.3,0.2996,0.0844,-0.016
183.31,0.37,0.0844,-0.016
183.32,0.3702,0.084,-0.016
183.33,0.3702,0.0844,-0.016
183.34,0.3702,0.1178,-0.016
183.35,0.3702,0.0418,-0.016
183.36,0.3702,0.0418,-0.016
183.37,0.4261,0.0418,-0.016
183.38,0.482,0.042,-0.016
183.39,0.4527,0.0418,-0.016
183.4,0.3943,0.0418,-0.0304
183.41,0.427,0.042,-0.0028
183.42,0.427,0.0418,-0.003
183.43,0.4596,0.0418,-0.0028
183.44,0.4168,0.0418,-0.0028
183.45,0.4168,0.0418,0.0247
183.46,0.3739,-0.0343,-0.018
183.47,0.4161,-0.0164,0.0009
183.48,0.3852,-0.0164,0.0009
183.49,0.3852,-0.0164,0.0009
183.5,0.3852,-0.016,0.0009
183.51,0.3852,-0.0164,0.0009
183.52,0.3852,-0.0164,0.0198
183.53,0.3542,0.0014,0.0245
183.54,0.3426,0.0957,0.0302
183.55,0.3426,0.19,-0.0172
183.56,0.3309,0.1901,-0.0114
183.57,0.3472,0.1901,-0.0057
183.58,0.3786,0.2404,-0.0044
183.59,0.3786,0.2906,-0.004
183.6,0.3786,0.2025,-0.0044
183.61,0.379,0.2025,-0.003
183.62,0.3786,0.1079,0.0185
183.63,0.4099,0.0134,0.0066
183.64,0.3522,0.013,0.0066
183.65,0.3522,0.0134,0.0066
183.66,0.352,0.0134,0.0066
183.67,0.352,0.0134,0.0066
183.68,0.3522,0.013,0.0066
183.69,0.3522,0.0134,-0.0054
183.7,0.3522,0.0134,0.0007
183.71,0.2946,0.0134,0.0068
183.72,0.3221,0.0006,0.0226
183.73,0.3697,-0.0344,0.0165
183.74,0.3642,-0.015,0.0416
183.75,0.3588,0.0045,0.0311
183.76,0.3684,0.0833,0.0207
183.77,0.3684,0.1621,0.0246
183.78,0.3684,0.2164,0.0246
183.79,0.3684,0.2707,0.0286
183.8,0.3781,0.2216,0.0472
183.81,0.3651,0.1724,0.0205
183.82,0.3522,0.1724,0.019
183.83,0.3468,0.1188,0.0072
183.84,0.3468,0.0653,-0.0047
183.85,0.3468,0.0118,0.0477
183.86,0.3413,-0.0417,0.0256
183.87,0.3081,-0.0417,0.0034
183.88,0.3081,-0.0417,0.0081
183.89,0.3081,-0.0417,0.0081
183.9,0.3081,-0.0417,0.0081
183.91,0.3081,-0.042,0.017
183.92,0.3081,-0.0417,0.0256
183.93,0.3081,-0.0417,0.0256
183.94,0.3081,-0.0417,0.0256
183.95,0.3081,-0.0417,0.0384
183.96,0.3081,-0.0417,0.0465
183.97,0.2749,-0.0417,0.0465
183.98,0.3113,-0.05,0.0547
183.99,0.3113,-0.05,0.0632
184.0,0.3113,-0.0591,0.0716
184.01,0.3113,0.0087,-0.0095
184.02,0.3477,0.0156,0.0071
184.03,0.3572,0.0225,0.0071
184.04,0.3572,0.0037,0.0237
184.05,0.3572,0.0024,0.026
184.06,0.3572,-0.0175,0.025
184.07,0.3572,-0.0341,-0.0048
184.08,0.3572,-0.0341,-0.0048
184.09,0.3572,-0.034,-0.0347
184.1,0.3572,-0.0341,-0.028
184.11,0.357,-0.034,-0.028
184.12,0.3572,-0.034,-0.0205
184.13,0.3668,-0.0341,-0.0063
184.14,0.3293,-0.0341,-0.008
184.15,0.2966,-0.034,-0.0387
184.16,0.2638,-0.0341,-0.026
184.17,0.3196,-0.0341,-0.0136
184.18,0.3753,-0.0341,-0.0146
184.19,0.4107,-0.034,-0.0315
184.2,0.3479,-0.0341,-0.0247
184.21,0.3479,-0.0341,-0.0179
184.22,0.3479,-0.0341,-0.0173
184.23,0.3479,-0.0341,-0.0173
184.24,0.3479,-0.0341,-0.0173
184.25,0.3479,-0.0341,-0.0166
184.26,0.3479,-0.0507,0.0068
184.27,0.3479,0.0408,0.017
184.28,0.3479,0.1324,0.0272
184.29,0.3479,0.1842,0.0116
184.3,0.3479,0.236,0.0116
184.31,0.3479,0.2512,0.0116
184.32,0.3479,0.2663,0.0116
184.33,0.3479,0.1929,-0.004
184.34,0.2851,0.1929,0.0344
184.35,0.1982,0.193,0.006
184.36,0.249,0.1929,-0.0222
184.37,0.3004,0.1929,0.0365
184.38,0.2851,0.1388,0.0217
184.39,0.3143,0.0847,0.0217
184.4,0.3143,0.0306,0.0069
184.41,0.3143,-0.0234,0.0032
184.42,0.3143,-0.0234,-0.0005
184.43,0.3143,-0.0859,0.0112
184.44,0.3143,-0.0125,0.002
184.45,0.3143,0.061,0.002
184.46,0.3434,0.0932,-0.0073
184.47,0.3759,0.093,0.0092
184.48,0.3759,0.0932,0.0256
184.49,0.3759,0.045,0.0
184.5,0.3759,-0.0364,0.0118
184.51,0.3759,-0.1177,-0.0121
184.52,0.3759,-0.0698,-0.0359
184.53,0.4084,-0.0698,-0.01
184.54,0.385,-0.07,-0.01
184.55,0.3615,-0.0698,0.0158
184.56,0.4053,-0.022,0.0073
184.57,0.3927,-0.0125,-0.0062
184.58,0.3717,-0.003,-0.0197
184.59,0.3506,-0.019,-0.0318
184.6,0.3573,-0.019,-0.0318
184.61,0.357,0.004,-0.032
184.62,0.3573,0.0263,-0.0318
184.63,0.3573,0.0263,-0.0318
184.64,0.364,0.0263,-0.0318
184.65,0.384,0.0877,-0.032
184.66,0.384,0.099,-0.0318
184.67,0.384,0.111,-0.032
184.68,0.384,0.1343,-0.032
184.69,0.384,0.0761,-0.0318
184.7,0.384,0.0761,-0.032
184.71,0.384,0.0761,-0.0318
184.72,0.384,0.0761,-0.0318
184.73,0.384,0.0761,-0.032
184.74,0.384,0.0761,-0.032
184.75,0.384,0.076,-0.0318
184.76,0.384,0.0761,-0.0318
184.77,0.384,0.0179,-0.0438
184.78,0.404,0.0295,-0.0388
184.79,0.4154,0.0295,-0.0388
184.8,0.4269,0.0295,-0.0388
184.81,0.3992,0.0411,-0.0338
184.82,0.3992,0.1186,-0.038
184.83,0.3992,0.196,-0.0413
184.84,0.3992,0.2409,-0.0123
184.85,0.3992,0.2858,-0.0123
184.86,0.3992,0.2207,-0.0123
184.87,0.3992,0.1442,0.0168
184.88,0.3714,0.1442,0.0135
184.89,0.3762,0.0678,0.0191
184.9,0.3878,0.1064,0.0136
184.91,0.3878,0.1449,0.0254
184.92,0.3994,0.0836,0.004
184.93,0.3246,-0.0018,-0.0048
184.94,0.3246,-0.0872,0.0122
184.95,0.3246,-0.0086,-0.0094
184.96,0.3246,-0.0086,-0.0309
184.97,0.3246,0.07,0.0302
184.98,0.3246,0.0438,-0.0308
184.99,0.2498,0.0175,-0.0006
185.0,0.3236,0.109,0.0297
185.01,0.3236,0.109,0.012
185.02,0.3975,0.2004,-0.0054
185.03,0.391,0.1252,0.005
185.04,0.3847,0.1252,0.0157
185.05,0.3847,0.1252,0.0077
185.06,0.3847,0.125,-0.0003
185.07,0.3719,0.1252,-0.0082
185.08,0.438,0.1252,-0.023
185.09,0.438,0.1252,-0.023
185.1,0.438,0.125,-0.023
185.11,0.438,0.1252,-0.0372
185.12,0.438,0.125,-0.0043
185.13,0.438,0.1252,-0.0017
185.14,0.504,0.1252,0.0086
185.15,0.448,0.1762,-0.0309
185.16,0.3919,0.2272,-0.03
185.17,0.4447,0.314,-0.0292
185.18,0.4447,0.4007,-0.0001
185.19,0.4447,0.4007,0.0099
185.2,0.4975,0.4721,0.031
185.21,0.4991,0.4108,0.031
185.22,0.4991,0.3495,0.0521
185.23,0.5007,0.2882,0.0618
185.24,0.461,0.203,0.0716
185.25,0.422,0.1178,0.0152
185.26,0.3975,0.025,-0.0078
185.27,0.3975,-0.0676,-0.0078
185.28,0.3975,-0.015,-0.0078
185.29,0.398,0.0375,-0.008
185.3,0.3975,0.0972,-0.0078
185.31,0.3975,0.157,-0.0078
185.32,0.398,0.1716,-0.0078
185.33,0.3975,0.1716,-0.0078
185.34,0.3975,0.1716,-0.0078
185.35,0.3975,0.1716,-0.0309
185.36,0.3731,0.1716,-0.0188
185.37,0.3931,0.0812,-0.0487
185.38,0.4131,-0.0092,-0.0307
185.39,0.4052,-0.0092,-0.0264
185.4,0.4052,-0.0092,-0.022
185.41,0.3974,-0.0089,-0.0343
185.42,0.3462,0.0,0.0201
185.43,0.321,0.0,0.0201
185.44,0.295,0.0,0.047
185.45,0.317,0.0,0.047
185.46,0.3399,0.0,0.0745
185.47,0.3399,0.0,0.0359
185.48,0.3399,0.0,-0.0027
185.49,0.3399,0.0,-0.0265
185.5,0.3848,0.009,-0.0278
185.51,0.332,-0.0186,-0.0131
185.52,0.2792,-0.0461,-0.0004
185.53,0.2792,-0.0461,-0.0
185.54,0.2792,-0.0461,-0.0004
185.55,0.2792,0.0278,0.0124
185.56,0.2792,0.037,0.0052
185.57,0.2792,-0.014,-0.0021
185.58,0.2792,-0.014,-0.0162
185.59,0.2792,-0.014,-0.0162
185.6,0.2792,-0.014,-0.0162
185.61,0.2792,-0.014,-0.0162
185.62,0.2792,-0.065,-0.0162
185.63,0.2792,-0.005,-0.0162
185.64,0.2792,0.055,-0.0162
185.65,0.2792,0.1262,-0.0162
185.66,0.2792,0.1973,-0.0162
185.67,0.279,0.1738,-0.016
185.68,0.2792,0.1738,-0.0162
185.69,0.265,0.1504,-0.0162
185.7,0.265,0.123,-0.0162
185.71,0.25,0.123,-0.0162
185.72,0.3265,0.123,-0.0162
185.73,0.313,0.0952,-0.023
185.74,0.2998,0.0383,-0.0302
185.75,0.318,-0.0186,0.0236
185.76,0.3367,-0.0186,0.0207
185.77,0.374,-0.0186,0.019
185.78,0.412,-0.0186,0.0178
185.79,0.412,-0.0186,-0.0105
185.8,0.4872,-0.0186,-0.0526
185.81,0.4273,-0.0186,-0.074
185.82,0.3674,-0.0186,-0.0947
185.83,0.3974,-0.0368,-0.0259
185.84,0.4274,-0.055,-0.0092
185.85,0.4672,-0.055,-0.0092
185.86,0.5069,-0.055,0.0075
185.87,0.4595,0.0225,-0.0234
185.88,0.4595,-0.0035,-0.0413
185.89,0.4595,-0.0035,-0.0334
185.9,0.46,-0.0035,-0.0254
185.91,0.4595,-0.0295,-0.0324
185.92,0.4595,0.0325,-0.0034
185.93,0.4595,0.0945,-0.0155
185.94,0.436,0.0625,-0.0155
185.95,0.4121,0.0305,-0.0276
185.96,0.4366,-0.0021,-0.0069
185.97,0.461,-0.0021,-0.0069
185.98,0.461,-0.002,-0.0069
185.99,0.461,-0.0021,0.0138
186.0,0.4085,-0.0021,0.0097
186.01,0.407,-0.0021,0.0312
186.02,0.407,-0.0021,0.0409
186.03,0.4055,-0.0347,0.0004
186.04,0.3926,-0.0258,-0.0071
186.05,0.3926,-0.0258,-0.0146
186.06,0.3797,-0.0258,-0.014
186.07,0.404,-0.0258,-0.0144
186.08,0.404,-0.026,-0.014
186.09,0.429,-0.0258,-0.0144
186.1,0.429,-0.026,-0.0142
186.11,0.4783,-0.0258,0.013
186.12,0.4272,-0.0258,0.013
186.13,0.376,-0.0258,0.013
186.14,0.376,-0.0258,0.0403
186.15,0.376,-0.0258,0.0001
186.16,0.3418,-0.0258,-0.0401
186.17,0.3075,-0.0258,0.0093
186.18,0.3412,-0.0169,0.0079
186.19,0.4251,0.0404,0.0066
186.2,0.4031,0.0978,-0.0154
186.21,0.3348,0.0978,-0.0287
186.22,0.3949,0.0978,-0.0161
186.23,0.3949,0.0978,0.0166
186.24,0.3949,0.0978,0.0254
186.25,0.3949,0.0978,0.0343
186.26,0.3949,0.0978,-0.0106
186.27,0.3949,0.0978,-0.0555
186.28,0.3949,0.0978,0.0071
186.29,0.3949,0.0978,-0.0036
186.3,0.3949,0.1142,-0.0036
186.31,0.3949,0.1306,-0.0036
186.32,0.4549,0.1306,-0.0144
186.33,0.433,0.0489,-0.0229
186.34,0.3695,0.1001,-0.0276
186.35,0.3432,0.1001,-0.0064
186.36,0.3432,0.1513,-0.0358
186.37,0.3432,0.057,-0.0358
186.38,0.3432,-0.0363,-0.05
186.39,0.3432,-0.1208,-0.0651
186.4,0.3432,-0.2054,-0.0391
186.41,0.3432,-0.2054,-0.0305
186.42,0.3432,-0.1869,-0.041
186.43,0.3432,-0.153,0.014
186.44,0.3432,-0.119,-0.0211
186.45,0.351,-0.119,-0.035
186.46,0.351,-0.119,-0.0486
186.47,0.3591,-0.119,-0.0486
186.48,0.399,-0.0511,-0.041
186.49,0.4388,-0.0254,-0.0354
186.5,0.4761,-0.0254,-0.0343
186.51,0.4573,-0.0254,-0.0298
186.52,0.4573,-0.0254,-0.0014
186.53,0.4385,-0.0254,-0.0276
186.54,0.48,-0.0254,-0.0115
186.55,0.48,-0.0254,-0.0115
186.56,0.48,-0.0254,-0.0115
186.57,0.48,-0.0254,-0.0115
186.58,0.5214,-0.0254,0.0046
186.59,0.4529,0.0003,-0.0339
186.6,0.4778,0.0458,-0.0253
186.61,0.4778,0.0458,-0.0466
186.62,0.4778,0.0458,-0.0726
186.63,0.5026,0.0913,0.0016
186.64,0.48,0.039,-0.0359
186.65,0.4554,-0.0133,-0.0494
186.66,0.4212,0.0273,-0.048
186.67,0.4212,0.0273,-0.0468
186.68,0.4212,0.0273,-0.0442
186.69,0.4212,0.0679,-0.0216
186.7,0.4212,0.1042,-0.0401
186.71,0.3871,0.0445,-0.0356
186.72,0.3796,0.0744,-0.031
186.73,0.3796,0.0281,-0.0487
186.74,0.3721,-0.0181,-0.029
186.75,0.371,0.0522,-0.0096
186.76,0.371,0.1224,0.0294
186.77,0.3708,0.0622,-0.0173
186.78,0.3695,0.062,-0.0299
186.79,0.415,0.062,-0.029
186.8,0.415,0.062,-0.029
186.81,0.415,0.0622,-0.028
186.82,0.415,0.0622,-0.028
186.83,0.415,0.0622,-0.028
186.84,0.415,0.0622,-0.0262
186.85,0.4605,0.002,-0.0041
186.86,0.4309,-0.041,-0.003
186.87,0.4012,-0.0833,-0.001
186.88,0.4012,-0.0833,0.0022
186.89,0.4012,-0.0833,-0.0217
186.9,0.4351,-0.1687,-0.0217
186.91,0.469,-0.1124,-0.0457
186.92,0.469,-0.0561,-0.0471
186.93,0.469,-0.006,-0.036
186.94,0.469,0.044,-0.0244
186.95,0.469,0.0787,-0.0314
186.96,0.469,0.0787,-0.031
186.97,0.469,0.079,-0.031
186.98,0.469,0.0787,-0.031
186.99,0.469,0.079,-0.0314
187.0,0.469,0.0787,-0.0384
187.01,0.469,0.0787,0.0121
187.02,0.469,0.0787,0.0626
187.03,0.4055,0.0787,0.0253
187.04,0.4282,0.0787,-0.012
187.05,0.4282,0.0787,0.025
187.06,0.4282,0.0787,0.0151
187.07,0.4282,0.0787,0.0052
187.08,0.4282,0.0787,0.0064
187.09,0.4282,0.0787,0.0064
187.1,0.428,0.0787,0.0064
187.11,0.4282,0.0787,0.0064
187.12,0.4282,0.079,0.006
187.13,0.4282,0.0787,0.0064
187.14,0.428,0.079,0.007
187.15,0.4282,0.0787,0.0075
187.16,0.4282,0.0787,0.0245
187.17,0.4282,0.1134,0.0212
187.18,0.4282,0.0979,0.0172
187.19,0.4282,0.09,0.0132
187.2,0.4282,0.0824,0.013
187.21,0.4282,0.1125,0.006
187.22,0.4282,0.1125,-0.0009
187.23,0.4282,0.1125,0.0096
187.24,0.4282,0.1426,0.0061
187.25,0.4282,0.056,-0.0222
187.26,0.4282,-0.0305,-0.0121
187.27,0.4508,-0.0246,0.0076
187.28,0.454,-0.0246,0.017
187.29,0.458,-0.022,0.0273
187.3,0.458,-0.0186,-0.0024
187.31,0.458,0.0106,-0.0024
187.32,0.458,0.0106,-0.0024
187.33,0.458,0.0106,-0.0322
187.34,0.458,0.0106,-0.0352
187.35,0.458,0.0106,-0.018
187.36,0.444,0.0106,-0.0017
187.37,0.4292,0.0106,0.009
187.38,0.4292,0.011,0.0196
187.39,0.4292,0.0106,0.014
187.4,0.4292,0.0399,0.009
187.41,0.4292,-0.0286,-0.0017
187.42,0.4292,-0.0286,-0.0
187.43,0.3932,-0.0972,0.0015
187.44,0.4188,-0.1355,0.0015
187.45,0.4443,-0.1738,0.0047
187.46,0.4547,-0.1186,-0.0042
187.47,0.4328,-0.0634,-0.0042
